Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Scheduled_Payment__c,OrderApi__API_Amount__c,OrderApi__AVS_Code__c,OrderApi__AVS_Message__c,OrderApi__Account__c,OrderApi__Bank_Account_Holder_Type__c,OrderApi__Bank_Account_Number__c,OrderApi__Bank_Account_Type__c,OrderApi__Bank_Name__c,OrderApi__Bank_Routing_Number__c,OrderApi__Batch__c,OrderApi__Billing_City__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__CVV_Code__c,OrderApi__CVV_Message__c,OrderApi__Cancelled__c,OrderApi__Card_Number__c,OrderApi__Card_Type__c,OrderApi__Contact__c,OrderApi__Create_Payment_Schedule__c,OrderApi__Currency_Code__c,OrderApi__Date__c,OrderApi__Deposit_Account__c,OrderApi__Description__c,OrderApi__Eligible_for_Card_Updater__c,OrderApi__Email__c,OrderApi__Entity__c,OrderApi__Error_Code__c,OrderApi__Errors__c,OrderApi__First_Name__c,OrderApi__First_Six_Digits__c,OrderApi__Full_Name__c,OrderApi__Gateway_Token__c,OrderApi__Gateway_Transaction_ID__c,OrderApi__Has_Errors__c,OrderApi__IP_Address__c,OrderApi__Is_Scheduled__c,OrderApi__Last_4_Digits__c,OrderApi__Last_Four_Digits__c,OrderApi__Last_Name__c,OrderApi__Merchant_Location_Descriptor__c,OrderApi__Merchant_Name_Descriptor__c,OrderApi__Message__c,OrderApi__Month__c,OrderApi__Number__c,OrderApi__Number_of_Installments__c,OrderApi__On_Test_Gateway__c,OrderApi__Order_ID__c,OrderApi__Path__c,OrderApi__Payment_Gateway__c,OrderApi__Payment_Method_Token__c,OrderApi__Payment_Method_Type__c,OrderApi__Payment_Method__c,OrderApi__Pending__c,OrderApi__Phone__c,OrderApi__Receipt_Created__c,OrderApi__Reference_Token__c,OrderApi__Refund_Receipt__c,OrderApi__Retain_on_Success__c,OrderApi__Sales_Order__c,OrderApi__Schedule_Frequency__c,OrderApi__Schedule_Type__c,OrderApi__Source_Code__c,OrderApi__Start_Date__c,OrderApi__Status__c,OrderApi__Storage_State__c,OrderApi__Succeeded__c,OrderApi__Total__c,OrderApi__Transaction_Token__c,OrderApi__Transaction_Type__c,OrderApi__Verification_Value__c,OrderApi__Year__c,OrderApi__Amount__c,OrderApi__API_Response__c,OrderApi__EPayment__c,OrderApi__Is_Voided__c,OrderApi__Process_Payment__c,OrderApi__Process_Void__c,OrderApi__State__c,OrderApi__Is_ThreeDS__c,LastReferencedDate,OrderApi__Scheduled_Payment__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Batch__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__Deposit_Account__r.Name,OrderApi__Payment_Gateway__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c,OrderApi__Refund_Receipt__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c,OrderApi__Source_Code__r.Name,OrderApi__EPayment__r.External_Id__c
a0z4W00000hqL9dQAE,false,0000000057,129,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,52500,,,0014W000021flzSQAQ,,,,,,,Arlington,United States,22201,VA,1132 North Taylor Street,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T6QAL,false,USD,2018-07-12,a104W00000FuSwjQAF,Sales Order #000001574,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,67,false,,false,,1111,Kelley,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001574,/aura,a184W00000Ejm3VQAR,Ye0d4ZdgaBw3KYPgsKFQBxj16X2,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,525,B6a4E8LQip2lCzkOuYbTYJfunzx,Purchase,,2020,525,,,false,false,false,succeeded,false,,,87,,FON-International Association,38,1000 - Cash,3,,,,,
a0z4W00000hqL9eQAE,false,0000000058,130,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,2500,,,0014W000021fm0FQAQ,,,,,,,Bethesda,United States,20814,Maryland,4623 Rosedale Avenue,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T8QAL,false,USD,2018-07-13,a104W00000FuSwjQAF,Sales Order #000001605,false,,Contact,,,Verna,411111,Verna Rice,S3cC7nvTH0SezBYdmrX48h46kat,66,false,,false,,1111,Rice,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001605,/aura,a184W00000Ejm3VQAR,5g0jOOt1xFsp6Qm2sj2Pg1K3LEm,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,25,1LfOyC4kHmgK7DdueVGPMuah0H9,Purchase,,2020,25,,,false,false,false,succeeded,false,,,83,,FON-International Association,139,1000 - Cash,3,,,,,
a0z4W00000hqL9fQAE,false,0000000059,131,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,30000,,,0014W000021flzSQAQ,,,,,,,Washington,United States,20500,DC,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T6QAL,false,USD,2018-07-13,a104W00000FuSwjQAF,Sales Order #000001611,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,60,false,,false,,1111,Kelley,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001611,/aura,a184W00000Ejm3VQAR,81drFoV3xwvko9N5cej8KmcdA5V,credit_card,,false,,false,,,false,,,,,,Success,cached,true,300,1lWqhYpZQXhCUaIs0P0Mujc2kpR,Purchase,,2021,300,,,false,false,false,succeeded,false,,,87,,FON-International Association,38,1000 - Cash,3,,,,,
a0z4W00000hqL9gQAE,false,0000000060,132,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,30000,,,0014W000021flzSQAQ,,,,,,,Washington,United States,20500,DC,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T6QAL,false,USD,2018-07-13,a104W00000FuSwjQAF,Sales Order #000001612,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,58,false,,false,,1111,Kelley,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001612,/aura,a184W00000Ejm3VQAR,Ac8KlQb6W8KdSA85xHiPoN9Y3XK,credit_card,,false,,false,,,false,,,,,,Success,cached,true,300,FpQKAbIaIm9HpG3sx4aOsmiqXXO,Purchase,,2026,300,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,87,,FON-International Association,38,1000 - Cash,3,,,,,
a0z4W00000hqL9uQAE,false,0000000074,133,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,500000,,,0014W000021fm07QAA,,,,,,,Washington,United States,20260,DC,475 L'Enfant Plaza Southwest,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8WKQA1,false,USD,2018-09-30,a104W00000FuSwjQAF,Sales Order #000001680,false,,Account,,,One,411111,One Individual,S3cC7nvTH0SezBYdmrX48h46kat,53,false,,false,,1111,Individual,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001680,/aura,a184W00000Ejm3VQAR,CzGA8kyQjSaBNXn9QctsquMdpar,credit_card,,false,,false,,,false,,,Simple Receipt,,,In-Progress  Pending,cached,false,5000,M6R6mSp5nIXFcaPAVbQPeD6kqjf,Authorization,,2019,5000,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,37,,FON-International Association,47,1000 - Cash,3,,,,,
a0z4W00000hqL9hQAE,false,0000000061,134,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,1000000,,,0014W000021flzSQAQ,,,,,,,Washington,United States,20500,DC,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T6QAL,false,USD,2018-07-19,a104W00000FuSwjQAF,Sales Order #000001619,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,53,false,,false,,1111,Kelley,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001619,/aura,a184W00000Ejm3VQAR,RANPynWCwuCMqAnoJSc99ajamRH,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,10000,LtAUtj2KQakZSuyFdYlZx5Y6XXa,Purchase,,2021,10000,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,87,,FON-International Association,38,1000 - Cash,3,,,,,
a0z4W00000hqLARQA2,false,0000000109,135,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,750000,,,0014W000021flzSQAQ,,,,,,,Washington,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T6QAL,false,USD,2019-02-21,a104W00000FuSwjQAF,Sales Order #000001819,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,49,false,,false,,1111,Kelley,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001819,/aura,a184W00000Ejm3VQAR,HZv50WVcMwYMgqWL5LyBFmpO9VI,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,7500,49WbMSVkzaDbhn6Hoo1HuR40O3P,Purchase,,2020,7500,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,87,,FON-International Association,38,1000 - Cash,3,,,,,
a0z4W00000hqLASQA2,false,0000000112,136,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,750000,,,0014W000021flzSQAQ,,,,,,,Washington,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T6QAL,false,USD,2019-02-21,a104W00000FuSwjQAF,Sales Order #000001823,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,65,false,,false,,1111,Kelley,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001823,/aura,a184W00000Ejm3VQAR,CFb7V5Nyu7uxY4NlyZ7RJuaOcSg,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,7500,VYHgALWbZbIpZniPpxDgGD1U9Df,Purchase,,2020,7500,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,87,,FON-International Association,38,1000 - Cash,3,,,,,
a0z4W00000hqLATQA2,false,0000000113,137,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,750000,,,0014W000021flzSQAQ,,,,,,,Washington,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T6QAL,false,USD,2019-02-21,a104W00000FuSwjQAF,Sales Order #000001824,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,61,false,,false,,1111,Kelley,,,Succeeded!,5,XXXX-XXXX-XXXX-1111,,false,000001824,/aura,a184W00000Ejm3VQAR,V63cvZ6PyXmxV4teDtbJQy4vmeG,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,7500,TUzeRjJE15NYoOMnO59rnJN2y4S,Purchase,,2019,7500,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,87,,FON-International Association,38,1000 - Cash,3,,,,,
a0z4W00000hqLAUQA2,false,0000000114,138,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,50000,,,0014W000021flzVQAQ,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8WlQAL,false,USD,2019-02-22,a104W00000FuSwjQAF,Sales Order #000001825,false,,Contact,,,Jones,411111,Jones Bill,S3cC7nvTH0SezBYdmrX48h46kat,53,false,,false,,1111,Bill,,,Succeeded!,12,XXXX-XXXX-XXXX-1111,,false,000001825,/aura,a184W00000Ejm3VQAR,UhtcMh2s1K66E0EA3eMsXJ8gXol,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,500,8SV9n1tURD3DP851RTXkSirwJCI,Purchase,,2019,500,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,67,,FON-International Association,206,1000 - Cash,3,,,,,
a0z4W00000hqL9oQAE,false,0000000069,139,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,15000,,,0014W000021fm02QAA,,,,,,,Arlington,United States,22203,VA,4420 Fairfax Drive,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8SyQAL,false,USD,2018-08-14,a104W00000FuSwjQAF,,false,,Contact,,,,411111,MJ,S3cC7nvTH0SezBYdmrX48h46kat,56,false,,false,,1111,MJ,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,0000000069,/aura,a184W00000Ejm3VQAR,XOUIM3VhWNZE9sh5FIP233SYrAq,credit_card,,false,,false,,,false,,,,,,Success,cached,true,150,G5vTZrScnKIlGmVvRZy09fM7dyF,Purchase,,2019,150,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,44,,FON-International Association,37,1000 - Cash,3,,,,,
a0z4W00000hqL9pQAE,false,0000000070,140,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,3100,,,0014W000021flzSQAQ,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T6QAL,false,USD,2018-08-14,a104W00000FuSwjQAF,,false,,Account,,,,411111,Name,S3cC7nvTH0SezBYdmrX48h46kat,58,false,,false,,1111,Name,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,0000000070,/aura,a184W00000Ejm3VQAR,XdqKwznH1Xf6piUKdJNvGh2WDQD,credit_card,,false,,false,,,false,,,,,,Success,cached,true,31,9jDnHQEPztlwrP3J2yeeLmfir10,Purchase,,2019,31,,,false,false,false,succeeded,false,,,87,,FON-International Association,38,1000 - Cash,3,,,,,
a0z4W00000hqL9qQAE,false,0000000071,141,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,99500,,,0014W000021flzSQAQ,,,,,,,Washington,United States,20500,DC,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T6QAL,false,USD,2018-08-14,a104W00000FuSwjQAF,Sales Order #000001648,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,54,false,,false,,1111,Kelley,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001648,/aura,a184W00000Ejm3VQAR,UfqbukLwFgwiwgJm111n775Q07W,credit_card,a194W000009HjmKQAS,false,,false,,,false,,,Simple Receipt,,,Success,retained,true,995,XXzrzioJgjDgO9b0m6ZHE7Y7uy9,Purchase,,2019,995,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,87,,FON-International Association,38,1000 - Cash,3,19,,,,
a0z4W00000hqL9rQAE,false,0000000072,142,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,5000,,,,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,,false,USD,2018-08-14,a104W00000FuSwjQAF,,false,,Contact,,,Mila,411111,Mila Kunis,S3cC7nvTH0SezBYdmrX48h46kat,65,false,,false,,1111,Kunis,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,0000000072,/aura,a184W00000Ejm3VQAR,T0k7lDdiE6WKiIaiyEr26IAD0EN,credit_card,,false,,false,,,false,,,,,,Success,cached,true,50,8Q0fNpwBDgFJPIbPIYLEWOJIVeY,Purchase,,2019,50,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,,,FON-International Association,,1000 - Cash,3,,,,,
a0z4W00000hqL9sQAE,false,0000000073,143,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,15000,,,,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,,false,USD,2018-08-14,a104W00000FuSwjQAF,Sales Order #000001656,false,,Account,,,Mila,411111,Mila Kunis,S3cC7nvTH0SezBYdmrX48h46kat,52,false,,false,,1111,Kunis,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001656,/aura,a184W00000Ejm3VQAR,4Ho9RJbW2PLWRUHRiF6hvCMtDly,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,150,UBhSEutvgVh3BrEWluMd4LDZKS9,Purchase,,2019,150,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,,,FON-International Association,,1000 - Cash,3,,,,,
a0z4W00000hqL9vQAE,false,0000000075,144,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,417,,,0014W000021flzSQAQ,,,,,,,Arlington,United States,22201,Virginia,932 N Kenmore St,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8W5QAL,false,USD,2018-10-01,a104W00000FuSwjQAF,Sales Order #000001682,false,,Contact,,,Bob,411111,Bob Goodman,S3cC7nvTH0SezBYdmrX48h46kat,57,false,,false,,1111,Goodman,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001682,/aura,a184W00000Ejm3VQAR,Vxqsi4F1uRjIJtf4f5u9j5bXXLz,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,4.17,PTA915I4TIzVwoOlM4ZTNm3ChAv,Purchase,,2022,4.17,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,87,,FON-International Association,17,1000 - Cash,3,,,,,
a0z4W00000hqL9wQAE,false,0000000076,145,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,6500,,,0014W000021flzSQAQ,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,,0034W00002AU8T6QAL,false,USD,,,,false,,Contact,,,,,,,,false,,false,,,,,,,,,,false,,,a184W00000Ejm3VQAR,,,,false,,false,,,false,,,,,,In-Progress  Pending,,false,65,,,,,65,,,false,false,false,,false,,,87,,FON-International Association,38,,3,,,,,
a0z4W00000hqL9xQAE,false,0000000077,146,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,100000,,,0014W000021fm0GQAQ,,,,,,,Scottsdale,United States,85258,Arizona,7868 E Via Marina,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8TAQA1,false,USD,2018-10-03,a104W00000FuSwjQAF,New Refund for Receipt #0000001059,false,,Contact,,,,411111,,S3cC7nvTH0SezBYdmrX48h46kat,66,false,,false,,1111,,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,RECEIPT #0000001070,/mockRequest/ApexFuture/00D6A0000039vRf/7076A00002WPGSN/1538591117933,a184W00000Ejm3VQAR,,credit_card,,false,,false,,a1E4W00000Djw8VUAR,false,,,,,,Success,,true,1000,2S23pLyWR0BqbaHftxci9y8r01D,Credit,,2020,1000,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,68,,FON-International Association,33,1000 - Cash,3,,35,,,
a0z4W00000hqL9yQAE,false,0000000078,147,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,2800,,,0014W000021fm07QAA,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8WMQA1,false,USD,2018-10-14,a104W00000FuSwjQAF,Sales Order #000001693,false,,Contact,,,FON Purchasing from an alternate,411111,FON Purchasing from an alternate BG,S3cC7nvTH0SezBYdmrX48h46kat,68,false,,false,,1111,BG,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001693,/aura,a184W00000Ejm3VQAR,DGTrAyadiumcSPhQOWBL5njf4kS,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,28,6y6bhl0uwdRNFz6Mm363HxThnC8,Purchase,,2019,28,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,37,,FON-International Association,144,1000 - Cash,3,,,,,
a0z4W00000hqL9zQAE,false,0000000079,148,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,2800,,,0014W000021fm07QAA,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8WMQA1,false,USD,2018-10-14,a104W00000FuSwjQAF,Sales Order #000001694,false,,Contact,,,FON Purchasing from an alternate,411111,FON Purchasing from an alternate BG,S3cC7nvTH0SezBYdmrX48h46kat,51,false,,false,,1111,BG,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001694,/aura,a184W00000Ejm3VQAR,MRvOnW0iwCZAIb5Er0gfqj0BTqD,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,28,8xUsi0ofi7i6IPCLRjUpofVUwWk,Purchase,,2019,28,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,37,,FON-International Association,144,1000 - Cash,3,,,,,
a0z4W00000hqLA0QAM,false,0000000080,149,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,500,,,0014W000021fm07QAA,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8WOQA1,false,USD,2018-10-21,a104W00000FuSwjQAF,Sales Order #000001700,false,,Contact,,,"FON Adjust Invoice, Audit",411111,"FON Adjust Invoice, Audit Trail",S3cC7nvTH0SezBYdmrX48h46kat,45,false,,false,,1111,Trail,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001700,/aura,a184W00000Ejm3VQAR,7a4O7HBgCKY2YsQBwgyxh4II589,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,5,Xju6SMZHcbbH69ci67a7MF9RK8H,Purchase,,2019,5,,,false,false,false,succeeded,false,,,37,,FON-International Association,146,1000 - Cash,3,,,,,
a0z4W00000hqLA1QAM,false,0000000081,150,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,1000,,,0014W000021fm07QAA,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8WQQA1,false,USD,2018-10-21,a104W00000FuSwjQAF,Sales Order #000001708,false,,Contact,,,FON Partial,411111,FON Partial Refund,S3cC7nvTH0SezBYdmrX48h46kat,50,false,,false,,1111,Refund,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001708,/aura,a184W00000Ejm3VQAR,8bbJ7ZrKI5YYJIlI75wuKwAvPa7,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,10,69pcBF2sK8T7gM3eNrAoQzyIua9,Purchase,,2019,10,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,37,,FON-International Association,149,1000 - Cash,3,,,,,
a0z4W00000hqLA2QAM,false,0000000082,151,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,200,,,0014W000021fm07QAA,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8WQQA1,false,USD,2018-10-21,a104W00000FuSwjQAF,New Refund for Receipt #0000001077,false,,Contact,,,,411111,,S3cC7nvTH0SezBYdmrX48h46kat,46,false,,false,,1111,,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,RECEIPT #0000001078,/mockRequest/ApexFuture/00D6A0000039vRf/7076A00002dF6kf/1540104186983,a184W00000Ejm3VQAR,,credit_card,,false,,false,,a1E4W00000Djw8bUAB,false,,,,,,Success,,true,2,YTBQnBy42G7wvpZkEPCEc3XqyND,Credit,,2019,2,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,37,,FON-International Association,149,1000 - Cash,3,,66,,,
a0z4W00000hqLA3QAM,false,0000000083,152,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,1000,,,0014W000021fm07QAA,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T3QAL,false,USD,2018-10-21,a104W00000FuSwjQAF,Sales Order #000001711,false,,Contact,,,Fon,411111,Fon Profile,S3cC7nvTH0SezBYdmrX48h46kat,55,false,,false,,1111,Profile,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001711,/aura,a184W00000Ejm3VQAR,XiyNJuGIGSq5DTTPVl916HfUA6j,credit_card,a194W000009HjmLQAS,false,,false,,,false,,,Simple Receipt,,,Success,retained,true,10,Ghbl3Bs3aQC6w4ZpVupp9w9jCOM,Purchase,,2025,10,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,37,,FON-International Association,147,1000 - Cash,3,20,,,,
a0z4W00000hqLA4QAM,false,0000000084,153,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,1300,,,0014W000021fm07QAA,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,,0034W00002AU8T3QAL,false,USD,,,,false,,Contact,,,,,,,,false,,false,,,,,,,,,,false,,,a184W00000Ejm3VQAR,,,,false,,false,,,false,,,,,,In-Progress  Pending,,false,13,,,,,13,,,false,false,false,,false,,,37,,FON-International Association,147,,3,,,,,
a0z4W00000hqLA5QAM,false,0000000085,154,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,400,,,0014W000021fm07QAA,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,,0034W00002AU8T3QAL,false,USD,,,,false,,Contact,,,,,,,,false,,false,,,,,,,,,,false,,,a184W00000Ejm3VQAR,,,,false,,false,,,false,,,,,,In-Progress  Pending,,false,4,,,,,4,,,false,false,false,,false,2020-09-15T12:02:18.000+0000,,37,,FON-International Association,147,,3,,,,,
