Id,Name,OrderApi__Receipt__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Balance_Due__c,OrderApi__Invoice_Customer_Link__c,OrderApi__Invoice_Due_Date__c,OrderApi__Invoice__c,OrderApi__Is_Refund__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Receipt_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__EPayment_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Item_Name__c,OrderApi__Sales_Order__c,Source_Code__c,OrderApi__Receipt__r.Id,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Price_Rule__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.Id,OrderApi__Receipt_Line__r.Id,OrderApi__Contact__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__EPayment_Line__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Sales_Order__r.Id
a1D4W0000061uqdUAA,0000003199,a1E4W00000DtYAtUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1HQAR,0,,,,false,false,false,a134W000009DZGUQA4,a154W00000926RVQAY,Table of 8 (FON-Awards - Tables with Assigned Seating (Lightning Event)),700,false,a1C4W00000845KkUAI,1,700,,sneha test1,,,,,,,700,false,0,700,false,,0034W00002DpochQAB,,a0y4W00000VRkx7QAD,YsCLLdLkm6T4j1k92EQ7OaYbgQEN1R,,a1I4W00000HFZmDUAX,Table of 8 (FON-Awards - Tables with Assigned Seating (Lightning Event)),,,a1E4W00000DtYAtUAN,FON-International Association,a104W00000G3d1HQAR,,a134W000009DZGUQA4,a154W00000926RVQAY,a1C4W00000845KkUAI,,,,0034W00002DpochQAB,,a0y4W00000VRkx7QAD,a1I4W00000HFZmDUAX,
a1D4W0000061uqeUAA,0000003200,a1E4W00000DtYAtUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1HQAR,0,,,,false,false,false,a134W000009DZGUQA4,a154W00000926RVQAY,Table of 8 (FON-Awards - Tables with Assigned Seating (Lightning Event)),700,false,a1C4W00000845KkUAI,1,700,,sneha test1,,,,,,,700,false,0,700,false,,0034W00002DpochQAB,,a0y4W00000VRkx8QAD,O3vbuI13s2HthmEJG8aC8MpyWLef5W,,a1I4W00000HFZmEUAX,Table of 8 (FON-Awards - Tables with Assigned Seating (Lightning Event)),,,a1E4W00000DtYAtUAN,FON-International Association,a104W00000G3d1HQAR,,a134W000009DZGUQA4,a154W00000926RVQAY,a1C4W00000845KkUAI,,,,0034W00002DpochQAB,,a0y4W00000VRkx8QAD,a1I4W00000HFZmEUAX,
a1D4W0000061uqfUAA,0000003201,a1E4W00000DtYAuUAN,2020-03-30,true,a0o4W00000M5SknQAF,true,2022-03-29,a104W00000G3d1fQAB,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,false,a1C4W00000845KlUAI,1,750,Arlington,Caroline Qureshi,United States,22201,Virginia,932 N Kenmore St,a1R4W000004PyfPUAS,,750,false,0,750,false,,0034W00002DpoceQAB,,a0y4W00000VRkx9QAD,24Ak8IY2zqsdRzcajorAL11YwJW87T,,a1I4W00000HFZmJUAX,FON - National Membership,,,a1E4W00000DtYAuUAN,FON-International Association,a104W00000G3d1fQAB,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,a1R4W000004PyfPUAS,,,0034W00002DpoceQAB,,a0y4W00000VRkx9QAD,a1I4W00000HFZmJUAX,
a1D4W0000061uqgUAA,0000003202,a1E4W00000DtYAuUAN,2020-03-30,true,a0o4W00000M5SknQAF,true,2020-12-31,a104W00000G3d1fQAB,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,true,a1C4W00000845KmUAI,1,50,Arlington,Caroline Qureshi,United States,22201,Virginia,932 N Kenmore St,a1R4W000004PyfNUAS,,50,false,0,50,false,a1D4W0000061uqfUAA,0034W00002DpoceQAB,,a0y4W00000VRkxAQAT,9A6IjAuoXk9nVipFLQgPrgYeb1YveQ,24Ak8IY2zqsdRzcajorAL11YwJW87T,a1I4W00000HFZmKUAX,Local Chapter Membership,,,a1E4W00000DtYAuUAN,FON-International Association,a104W00000G3d1fQAB,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,a1R4W000004PyfNUAS,,a1D4W0000061uqfUAA,0034W00002DpoceQAB,,a0y4W00000VRkxAQAT,a1I4W00000HFZmKUAX,
a1D4W0000061uwQUAQ,0000001443,a1E4W00000DtYBsUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,true,,1,175,KESTON,Marcus Clarke,United Kingdom,BR2 6BA,,132 THE FLINT RESEARCH INSTITUTE HEATHFIELD ROAD,,,175,false,0,175,false,,0034W00002DpofWQAR,,,,,,Golf Tournament (2015 Annual Conference),,,a1E4W00000DtYBsUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SCQAY,,,,,0034W00002DpofWQAR,,,,
a1D4W0000061uwRUAQ,0000001444,a1E4W00000DtYBsUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Welcome Breakfast,0,true,,1,0,KESTON,Marcus Clarke,United Kingdom,BR2 6BA,,132 THE FLINT RESEARCH INSTITUTE HEATHFIELD ROAD,,,0,false,0,0,false,,0034W00002DpofWQAR,,,,,,,,,a1E4W00000DtYBsUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpofWQAR,,,,
a1D4W0000061uwSUAQ,0000001445,a1E4W00000DtYBtUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RpQAI,Fonteva Note Pad,1,true,,1,1,BECKENHAM,Clarence Massey,United Kingdom,BR3 4TA,,148 FLAT 8 ELM VIEW COURT ELMERS END ROAD,,,1,false,0,1,false,,0034W00002DpogEQAR,,,,,,Fonteva Note Pad,,,a1E4W00000DtYBtUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RpQAI,,,,,0034W00002DpogEQAR,,,,
a1D4W0000061uwTUAQ,0000001446,a1E4W00000DtYBtUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,BECKENHAM,Clarence Massey,United Kingdom,BR3 4TA,,148 FLAT 8 ELM VIEW COURT ELMERS END ROAD,,,0,false,0,0,false,,0034W00002DpogEQAR,,,,,,,,,a1E4W00000DtYBtUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpogEQAR,,,,
a1D4W0000061uwUUAQ,0000001447,a1E4W00000DtYBuUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGDQA4,a154W00000926QlQAI,Book,100,true,,1,100,Scottsdale,Etta Brown,United States,85258,Arizona,7868 E Via Marina,,,100,false,0,100,false,,0034W00002DpodfQAB,,,,,,Book,,,a1E4W00000DtYBuUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGDQA4,a154W00000926QlQAI,,,,,0034W00002DpodfQAB,,,,
a1D4W0000061uwVUAQ,0000001448,a1E4W00000DtYBvUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGDQA4,a154W00000926QlQAI,Book,100,true,,1,100,Bern,Barbara Francis,Switzerland,,,Zahringerstrasse 13A,,,100,false,0,100,false,,0034W00002DpofzQAB,,,,,,Book,,,a1E4W00000DtYBvUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGDQA4,a154W00000926QlQAI,,,,,0034W00002DpofzQAB,,,,
a1D4W0000061uwWUAQ,0000001449,a1E4W00000DtYBwUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926SSQAY,Show off your association pride by sponsoring our annual conference at the bronze level.,5000,true,,1,5000,Bern,Barbara Francis,Switzerland,,,Zahringerstrasse 13A,,,5000,false,0,5000,false,,0034W00002DpofzQAB,,,,,,Bronze Annual Conference Sponsor Package (2016 Annual Conference),,,a1E4W00000DtYBwUAN,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926SSQAY,,,,,0034W00002DpofzQAB,,,,
a1D4W0000061uwXUAQ,0000001450,a1E4W00000DtYBxUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGDQA4,a154W00000926QlQAI,Book,100,true,,1,100,Bern,Mike Campbell,Switzerland,,,Hallerstrasse 16,,,100,false,0,100,false,,0034W00002DpofSQAR,,,,,,Book,,,a1E4W00000DtYBxUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGDQA4,a154W00000926QlQAI,,,,,0034W00002DpofSQAR,,,,
a1D4W0000061uwYUAQ,0000001451,a1E4W00000DtYByUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Show off your association pride by sponsoring our annual conference at the gold level.,0,true,,1,10000,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,10000,false,0,10000,false,,0034W00002DpodbQAB,,,,,,,,,a1E4W00000DtYByUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpodbQAB,,,,
a1D4W0000061uwZUAQ,0000001452,a1E4W00000DtYBzUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926STQAY,Show off your association pride by sponsoring our annual conference at the silver level.,7500,true,,1,7500,Fribourg,Laura Ortiz,Switzerland,,,Chemin des Grottes 14,,,7500,false,0,7500,false,,0034W00002DpofiQAB,,,,,,Silver Annual Conference Sponsor Package (2016 Annual Conference),,,a1E4W00000DtYBzUAN,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926STQAY,,,,,0034W00002DpofiQAB,,,,
a1D4W0000061uwaUAA,0000001453,a1E4W00000DtYC0UAN,2014-10-02,true,a0o4W00000M5SknQAF,true,2015-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,112.5,Northeast,Leila Simon,United States,20017,Washington DC,3110 10th street,,,112.5,false,0,112.5,false,,0034W00002DpocTQAR,,,,,,Associate Membership,,,a1E4W00000DtYC0UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926QuQAI,,,,,0034W00002DpocTQAR,,,,
a1D4W0000061uwbUAA,0000001454,a1E4W00000DtYC0UAN,2014-10-02,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Northeast,Leila Simon,United States,20017,Washington DC,3110 10th street,,,0,false,0,0,false,,0034W00002DpocTQAR,,,,,,Cloud Stress Ball,,,a1E4W00000DtYC0UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002DpocTQAR,,,,
a1D4W0000061uwcUAA,0000001455,a1E4W00000DtYC0UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Northeast,Leila Simon,United States,20017,Washington DC,3110 10th street,,,0,false,0,0,false,,0034W00002DpocTQAR,,,,,,,,,a1E4W00000DtYC0UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpocTQAR,,,,
a1D4W0000061uwdUAA,0000001456,a1E4W00000DtYC1UAN,2013-07-19,true,a0o4W00000M5SknQAF,true,2014-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,300,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,,,300,false,0,300,false,,0034W00002Dpof3QAB,,,,,,Professional Membership,,,a1E4W00000DtYC1UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926R6QAI,,,,,0034W00002Dpof3QAB,,,,
a1D4W0000061uweUAA,0000001457,a1E4W00000DtYC1UAN,2013-07-19,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,,,0,false,0,0,false,,0034W00002Dpof3QAB,,,,,,Cloud Stress Ball,,,a1E4W00000DtYC1UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002Dpof3QAB,,,,
a1D4W0000061uwfUAA,0000001458,a1E4W00000DtYC1UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,,,0,false,0,0,false,,0034W00002Dpof3QAB,,,,,,,,,a1E4W00000DtYC1UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002Dpof3QAB,,,,
a1D4W0000061uwgUAA,0000001459,a1E4W00000DtYC2UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926STQAY,Show off your association pride by sponsoring our annual conference at the silver level.,7500,true,,1,7500,Stratford,Jim Neal,United States,6615,Connecticut,40 Macs Harbor Ct,,,7500,false,0,7500,false,,0034W00002DpofqQAB,,,,,,Silver Annual Conference Sponsor Package (2016 Annual Conference),,,a1E4W00000DtYC2UAN,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926STQAY,,,,,0034W00002DpofqQAB,,,,
a1D4W0000061uwhUAA,0000001460,a1E4W00000DtYC3UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926STQAY,Show off your association pride by sponsoring our annual conference at the silver level.,7500,true,,1,7500,Northeast,Aaron Marsh,United States,20017,District of Columbia,3110 10th street,,,7500,false,0,7500,false,,0034W00002DpofmQAB,,,,,,Silver Annual Conference Sponsor Package (2016 Annual Conference),,,a1E4W00000DtYC3UAN,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926STQAY,,,,,0034W00002DpofmQAB,,,,
a1D4W0000061v1NUAQ,0000001750,a1E4W00000DtYDLUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926SSQAY,Show off your association pride by sponsoring our annual conference at the bronze level.,5000,true,,1,5000,Urbana,Harvey Jordan,United States,61801,Illinois,1401 W Green St,,,5000,false,0,5000,false,,0034W00002DpogMQAR,,,,,,Bronze Annual Conference Sponsor Package (2016 Annual Conference),,,a1E4W00000DtYDLUA3,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926SSQAY,,,,,0034W00002DpogMQAR,,,,
a1D4W0000061v1OUAQ,0000001751,a1E4W00000DtYDMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Member Registration 2016 Conference,0,true,,1,200,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,200,false,0,200,false,,0034W00002Dpog4QAB,,,,,,,,,a1E4W00000DtYDMUA3,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002Dpog4QAB,,,,
a1D4W0000061v1PUAQ,0000001752,a1E4W00000DtYDMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,true,,1,0,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,0,false,0,0,false,,0034W00002Dpog4QAB,,,,,,,,,a1E4W00000DtYDMUA3,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002Dpog4QAB,,,,
a1D4W0000061v1QUAQ,0000001753,a1E4W00000DtYDMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 3: Round Table,0,true,,1,0,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,0,false,0,0,false,,0034W00002Dpog4QAB,,,,,,,,,a1E4W00000DtYDMUA3,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002Dpog4QAB,,,,
a1D4W0000061v1RUAQ,0000001754,a1E4W00000DtYDMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,true,,1,0,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,0,false,0,0,false,,0034W00002Dpog4QAB,,,,,,Session 4a: Building Successful Teams (2015 Annual Conference),,,a1E4W00000DtYDMUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926RzQAI,,,,,0034W00002Dpog4QAB,,,,
a1D4W0000061v1SUAQ,0000001755,a1E4W00000DtYDMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S1QAI,Executive Reception & Dinner,25,true,,1,25,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,25,false,0,25,false,,0034W00002Dpog4QAB,,,,,,Executive Reception & Dinner (2015 Annual Conference),,,a1E4W00000DtYDMUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S1QAI,,,,,0034W00002Dpog4QAB,,,,
a1D4W0000061v1TUAQ,0000001756,a1E4W00000DtYDMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,true,,1,0,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,0,false,0,0,false,,0034W00002Dpog4QAB,,,,,,Season 5: Managing Complex Projects (2015 Annual Conference),,,a1E4W00000DtYDMUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S8QAI,,,,,0034W00002Dpog4QAB,,,,
a1D4W0000061v1UUAQ,0000001757,a1E4W00000DtYDMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,true,,1,0,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,0,false,0,0,false,,0034W00002Dpog4QAB,,,,,,Season 7a: Maximizing ROI (2015 Annual Conference),,,a1E4W00000DtYDMUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S7QAI,,,,,0034W00002Dpog4QAB,,,,
a1D4W0000061v1VUAQ,0000001758,a1E4W00000DtYDMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,true,,1,175,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,175,false,0,175,false,,0034W00002Dpog4QAB,,,,,,Golf Tournament (2015 Annual Conference),,,a1E4W00000DtYDMUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SCQAY,,,,,0034W00002Dpog4QAB,,,,
a1D4W0000061v1WUAQ,0000001759,a1E4W00000DtYDNUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Sponsor Registration 2016 Conference,0,true,,1,150,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,150,false,0,150,false,,0034W00002DpoddQAB,,,,,,,,,a1E4W00000DtYDNUA3,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpoddQAB,,,,
a1D4W0000061v1XUAQ,0000001760,a1E4W00000DtYDNUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Welcome Breakfast,0,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002DpoddQAB,,,,,,,,,a1E4W00000DtYDNUA3,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpoddQAB,,,,
a1D4W0000061v1YUAQ,0000001761,a1E4W00000DtYDNUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Lunch,0,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002DpoddQAB,,,,,,,,,a1E4W00000DtYDNUA3,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpoddQAB,,,,
a1D4W0000061v1ZUAQ,0000001762,a1E4W00000DtYDNUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002DpoddQAB,,,,,,,,,a1E4W00000DtYDNUA3,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpoddQAB,,,,
a1D4W0000061v1aUAA,0000001763,a1E4W00000DtYDNUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,true,,1,40,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,40,false,0,40,false,,0034W00002DpoddQAB,,,,,,,,,a1E4W00000DtYDNUA3,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpoddQAB,,,,
a1D4W0000061v1bUAA,0000001764,a1E4W00000DtYDNUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 4b: How to Lead and Follow,0,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002DpoddQAB,,,,,,,,,a1E4W00000DtYDNUA3,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpoddQAB,,,,
a1D4W0000061v1cUAA,0000001765,a1E4W00000DtYDNUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002DpoddQAB,,,,,,Session 4a: Building Successful Teams (2015 Annual Conference),,,a1E4W00000DtYDNUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926RzQAI,,,,,0034W00002DpoddQAB,,,,
a1D4W0000061v1dUAA,0000001766,a1E4W00000DtYDNUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002DpoddQAB,,,,,,Season 5: Managing Complex Projects (2015 Annual Conference),,,a1E4W00000DtYDNUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S8QAI,,,,,0034W00002DpoddQAB,,,,
a1D4W0000061v1eUAA,0000001767,a1E4W00000DtYDNUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S9QAI,Marketing Keynote with Lunch,0,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002DpoddQAB,,,,,,Marketing Keynote with Lunch (2015 Annual Conference),,,a1E4W00000DtYDNUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S9QAI,,,,,0034W00002DpoddQAB,,,,
a1D4W0000061v1fUAA,0000001768,a1E4W00000DtYDNUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002DpoddQAB,,,,,,Season 7a: Maximizing ROI (2015 Annual Conference),,,a1E4W00000DtYDNUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S7QAI,,,,,0034W00002DpoddQAB,,,,
a1D4W0000061v6NUAQ,0000002259,a1E4W00000DtYEqUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,true,,1,0,Upper Darby,Nellie Ford,United States,19082,Pennsylvania,240 Ashby Rd,,,0,false,0,0,false,,0034W00002DpofkQAB,,,,,,Closing Keynote (2015 Annual Conference),,,a1E4W00000DtYEqUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SDQAY,,,,,0034W00002DpofkQAB,,,,
a1D4W0000061v6OUAQ,0000002260,a1E4W00000DtYErUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Non Member Registration,0,true,,1,300,Zurich,Linnie Simon,Switzerland,,,Stauffacherstrasse 60,,,300,false,0,300,false,,0034W00002DpofMQAR,,,,,,,,,a1E4W00000DtYErUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpofMQAR,,,,
a1D4W0000061v6PUAQ,0000002261,a1E4W00000DtYErUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Lunch,0,true,,1,0,Zurich,Linnie Simon,Switzerland,,,Stauffacherstrasse 60,,,0,false,0,0,false,,0034W00002DpofMQAR,,,,,,,,,a1E4W00000DtYErUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpofMQAR,,,,
