Id,OrderApi__Sales_Order_Line__c,Name,LastReferencedDate,OrderApi__Item__c,OrderApi__Account__c,OrderApi__Activated_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignment_Badge_Types_CSV__c,OrderApi__Assignments_Allowed__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Cancelled_Date__c,OrderApi__Cancelled_Reason__c,OrderApi__Contact__c,OrderApi__Current_Term_End_Date__c,OrderApi__Current_Term_Start_Date__c,OrderApi__Customer_Link__c,OrderApi__Days_To_Lapse__c,OrderApi__Description__c,OrderApi__Enable_Auto_Renew__c,OrderApi__Entity__c,OrderApi__Expired_Date__c,OrderApi__Grace_Period_End_Date__c,OrderApi__In_Grace_Period__c,OrderApi__Is_Active__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Expired__c,OrderApi__Is_Pending__c,OrderApi__Is_Suspended__c,OrderApi__Is_Upgraded__c,OrderApi__Item_Class__c,OrderApi__Last_Amendment_Date__c,OrderApi__Last_Renewed_Date__c,OrderApi__Last_System_Run__c,OrderApi__Maximum_Number_of_Assignments__c,OrderApi__Next_Scheduled_Renewal_Date__c,OrderApi__Paid_Through_Date__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Status__c,OrderApi__Subscription_Plan__c,OrderApi__Suspended_Date__c,OrderApi__Suspended_Reason__c,OrderApi__System_Refresh__c,OrderApi__Upgraded_Date__c,OrderApi__Upgraded_Subscription__c,OrderApi__Valid_Payment_Method__c,OrderApi__Line_Count__c,OrderApi__Renewals__c,OrderApi__Subscription_Dues_Total__c,CPBase__Subscription_Management_Page_Override__c,CPBase__Hide_In_Portal__c,OrderApi__Hide_In_Portal__c,OrderApi__Renewal_Override__c,OrderApi__Subscription_Management_Page_Override__c,OrderApi__Next_Scheduled_Payment_Date__c,OrderApi__Term_Active_Assignments__c,OrderApi__Term_Assignments_Allowed__c,OrderApi__Term_Dues_Total__c,OrderApi__Term_End_Date__c,OrderApi__Term_Start_Date__c,OrderApi__Payment_Method__c,Membership_Type__c,OrderApi__Sales_Order_Line__r.Id,OrderApi__Item__r.Id,OrderApi__Account__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Upgraded_Subscription__r.Id,OrderApi__Payment_Method__r.Id
a1S4W000004D1TJUA0,,000000244,,a154W00000926R6QAI,0014W000025FRlJQAW,2014-10-14,0,,0,Scottsdale,Eva Foxworth,United States,85258,Arizona,7868 E Via Marina,a0o4W00000M5SknQAF,true,true,,,0034W00002DpodrQAB,2017-03-05,2016-03-05,"<a href=""/0034W00002Dpodr"" target=""_blank"">Eva Foxworth</a>",-1306,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2016-03-05,2019-05-08,,,2017-03-05,Scottsdale,Eva Foxworth,United States,85258,Arizona,7868 E Via Marina,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,225,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRlJQAW,FON-International Association,0034W00002DpodrQAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1TKUA0,,000000245,,a154W00000926RDQAY,0014W000025FRkzQAG,2016-07-24,0,,0,Bern,Mike Campbell,Switzerland,,,Hallerstrasse 16,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofSQAR,2116-07-24,2016-07-24,"<a href=""/0034W00002DpofS"" target=""_blank"">Mike Campbell</a>",34994,,false,Contact,,,false,true,false,false,false,false,false,a134W000009DZGIQA4,,,2019-05-08,,,2116-07-24,Bern,Mike Campbell,Switzerland,,,Hallerstrasse 16,Active,a1R4W000004PyfVUAS,,,false,,,false,1,1,25,,false,false,,,,0,0,75,2116-07-24,2016-07-24,,Student Membership,,a154W00000926RDQAY,0014W000025FRkzQAG,FON-International Association,0034W00002DpofSQAR,a134W000009DZGIQA4,a1R4W000004PyfVUAS,,
a1S4W000004D1TLUA0,,000000246,,a154W00000926RDQAY,0014W000025FRl7QAG,2016-11-08,0,,0,New York,Amy Christensen,United States,10017,New York,529 5th Ave,a0o4W00000M5SknQAF,true,true,,,0034W00002DpoflQAB,2116-11-08,2016-11-08,"<a href=""/0034W00002Dpofl"" target=""_blank"">Amy Christensen</a>",35101,,false,Contact,,,false,true,false,false,false,false,false,a134W000009DZGIQA4,,,2019-05-08,,,2116-11-08,New York,Amy Christensen,United States,10017,New York,529 5th Ave,Active,a1R4W000004PyfVUAS,,,false,,,false,1,1,25,,false,false,,,,0,0,75,2116-11-08,2016-11-08,,Student Membership,,a154W00000926RDQAY,0014W000025FRl7QAG,FON-International Association,0034W00002DpoflQAB,a134W000009DZGIQA4,a1R4W000004PyfVUAS,,
a1S4W000004D1TMUA0,,000000247,,a154W00000926RDQAY,0014W000025FRkOQAW,2017-07-04,0,,0,Bremerton,Jane Watson,United States,98337,Washington,545 5th St,a0o4W00000M5SknQAF,true,true,,,0034W00002Dpog6QAB,2117-07-04,2017-07-04,"<a href=""/0034W00002Dpog6"" target=""_blank"">Jane Watson</a>",35339,,false,Contact,,,false,true,false,false,false,false,false,a134W000009DZGIQA4,,,2019-05-08,,,2117-07-04,Bremerton,Jane Watson,United States,98337,Washington,545 5th St,Active,a1R4W000004PyfVUAS,,,false,,,false,1,1,25,,false,false,,,,0,0,75,2117-07-04,2017-07-04,,Student Membership,,a154W00000926RDQAY,0014W000025FRkOQAW,FON-International Association,0034W00002Dpog6QAB,a134W000009DZGIQA4,a1R4W000004PyfVUAS,,
a1S4W000004D1TNUA0,,000000248,,a154W00000926R6QAI,0014W000025FRm0QAG,2016-10-10,0,,0,Los Alamos,David Tyler,United States,87544,New Mexico,1981 41st St,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofrQAB,2018-06-28,2017-06-28,"<a href=""/0034W00002Dpofr"" target=""_blank"">David Tyler</a>",-826,,false,Contact,2018-07-13,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2017-06-28,2019-05-08,,,2018-06-28,Los Alamos,David Tyler,United States,87544,New Mexico,1981 41st St,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,225,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRm0QAG,FON-International Association,0034W00002DpofrQAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1TOUA0,,000000249,,a154W00000926RkQAI,0014W000025FRm2QAG,2014-06-13,0,a0k4W00000DtAGVQA3,0,CHISLEHURST,Alice Lloyd,United Kingdom,BR7 5LE,,9 KINGSMERE  CHISLEHURST ROAD,a0o4W00000M5SknQAF,true,true,,,0034W00002DpogHQAR,2016-04-08,2015-04-08,"<a href=""/0014W000025FRm2"" target=""_blank"">FON-McKesson</a>",-1637,,false,Account,2018-04-22,2016-05-08,false,false,false,true,false,false,false,a134W000009DZGNQA4,,2015-04-08,2019-05-08,,,2016-04-08,BECKENHAM,Alice Lloyd,United Kingdom,BR3 4DA,,268 FLAT C GLOUCESTER COURT CROYDON ROAD,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,0,,false,false,,,,0,0,0,,,,Company Membership,,a154W00000926RkQAI,0014W000025FRm2QAG,FON-International Association,0034W00002DpogHQAR,a134W000009DZGNQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1TPUA0,,000000250,,a154W00000926R6QAI,0014W000025FRlyQAG,2017-04-24,0,,0,Lake,Esther Wilson,United States,48632,Michigan,7744 Mystic Lake Dr,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofcQAB,2018-06-16,2017-06-16,"<a href=""/0034W00002Dpofc"" target=""_blank"">Esther Wilson</a>",-838,,false,Contact,2018-07-13,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2017-06-16,2019-05-08,,,2018-06-16,Lake,Esther Wilson,United States,48632,Michigan,7744 Mystic Lake Dr,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,75,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRlyQAG,FON-International Association,0034W00002DpofcQAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1TQUA0,,000000251,,a154W00000926R6QAI,0014W000025FRm2QAG,2015-10-20,0,,0,ORPINGTON,Cora Klein,United Kingdom,BR5 3PJ,,9  OKEMORE GARDENS,a0o4W00000M5SknQAF,true,true,,,0034W00002DpogFQAR,2018-04-04,2017-04-04,"<a href=""/0034W00002DpogF"" target=""_blank"">Cora Klein</a>",-911,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2017-04-04,2019-05-08,,,2018-04-04,ORPINGTON,Cora Klein,United Kingdom,BR5 3PJ,,9  OKEMORE GARDENS,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,225,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRm2QAG,FON-International Association,0034W00002DpogFQAR,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1TRUA0,,000000252,,a154W00000926QvQAI,0014W000025FRkLQAW,2014-03-15,0,,0,Bremerton,Jim Neal,United States,98337,Washington,545 5th St,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofqQAB,2016-03-11,2015-03-11,"<a href=""/0014W000025FRkL"" target=""_blank"">FON-Apple</a>",-1665,,false,Account,2018-04-22,2016-04-10,false,false,false,true,false,false,false,a134W000009DZGNQA4,,2015-03-11,2019-05-08,,,2016-03-11,Stratford,Jim Neal,United States,6615,Connecticut,40 Macs Harbor Ct,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,2500,,false,false,,,,0,0,0,,,,Institutional Membership,,a154W00000926QvQAI,0014W000025FRkLQAW,FON-International Association,0034W00002DpofqQAB,a134W000009DZGNQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1TSUA0,,000000253,,a154W00000926RkQAI,0014W000025FRlKQAW,2017-02-10,0,a0k4W00000DtAGVQA3,0,New York,Chester Brixton,United States,,New York,529 5th Ave,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofBQAR,2018-02-09,2017-02-10,"<a href=""/0014W000025FRlK"" target=""_blank"">FON-Rose Brixton Household</a>",-965,,false,Account,2018-04-22,2018-03-11,false,false,false,true,false,false,false,a134W000009DZGNQA4,,,2019-05-08,,,2018-02-09,New York,Chester Brixton,United States,,New York,529 5th Ave,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,0,,false,false,,,,0,0,0,,,,Company Membership,,a154W00000926RkQAI,0014W000025FRlKQAW,FON-International Association,0034W00002DpofBQAR,a134W000009DZGNQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1TsUAK,a1I4W00000HFaA4UAL,000000291,,a154W00000926QzQAI,0014W000025FRmIQAW,2019-01-22,0,,0,,DavidTEST CairnsTEST,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpohLQAR,2019-06-30,2019-01-22,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",-459,,false,Contact,2019-08-21,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,,,,2019-06-30,,Fonteva Default Contact,,,,,Expired,a1R4W000004PyfNUAS,,,false,,,false,3,1,515,,false,false,,,,0,0,0,,,,FON - National Membership,a1I4W00000HFaA4UAL,a154W00000926QzQAI,0014W000025FRmIQAW,FON-International Association,0034W00002DpohLQAR,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1TtUAK,a1I4W00000HFaA9UAL,000000293,,a154W00000926RkQAI,0014W000025FRkNQAW,2019-01-28,0,a0k4W00000DtAGVQA3,0,,Caroline Qureshi,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002Dpoh6QAB,2019-06-30,2019-01-28,"<a href=""/0034W00002Dpoh6"" target=""_blank"">Claudia Henry</a>",-459,,false,Contact,2019-08-21,,false,false,false,true,false,false,false,a134W000009DZGNQA4,,,2019-05-08,,,2019-06-30,,Claudia Henry,,,,,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,2500,,false,false,,,,0,0,0,,,,Company Membership,a1I4W00000HFaA9UAL,a154W00000926RkQAI,0014W000025FRkNQAW,FON-International Association,0034W00002Dpoh6QAB,a134W000009DZGNQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1TuUAK,a1I4W00000HFZrrUAH,000000297,,a154W00000926R6QAI,0014W000025FRmIQAW,2019-02-18,0,,0,,Diego Alzugaraytest2,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpohLQAR,2020-02-17,2019-02-18,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",-227,,true,Contact,2020-03-19,2020-03-18,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,,,2020-02-17,2020-02-17,,Fonteva Default Contact,,,,,Expired,a1R4W000004PyfOUAS,,,false,,,true,1,1,300,,false,false,,,,0,0,0,,,a194W000009Mx8cQAC,Professional Membership,a1I4W00000HFZrrUAH,a154W00000926R6QAI,0014W000025FRmIQAW,FON-International Association,0034W00002DpohLQAR,a134W000009DZGIQA4,a1R4W000004PyfOUAS,,a194W000009Mx8cQAC
a1S4W000004D1S8UAK,a1I4W00000HFZprUAH,000000312,,a154W00000926RDQAY,0014W000025FRkNQAW,2019-06-11,0,,0,,Amber MCann,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpohRQAR,2020-06-10,2019-06-11,"<a href=""/0034W00002DpohR"" target=""_blank"">Amber MCann</a>",-113,,false,Contact,2020-09-29,2020-07-10,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,,,,2020-06-10,,Amber MCann,,,,,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,45,,false,false,,,,0,0,0,,,,Student Membership,a1I4W00000HFZprUAH,a154W00000926RDQAY,0014W000025FRkNQAW,FON-International Association,0034W00002DpohRQAR,a134W000009DZGIQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1S9UAK,a1I4W00000HFZpvUAH,000000313,,a154W00000926QuQAI,0014W000025FRl7QAG,2019-06-21,0,,0,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofmQAB,2020-06-20,2019-06-21,"<a href=""/0034W00002Dpofm"" target=""_blank"">Aaron Marsh</a>",-103,,false,Contact,2020-09-29,2020-07-20,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,,,,2020-06-20,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,150,,false,false,,,,0,0,0,,,,Associate Membership,a1I4W00000HFZpvUAH,a154W00000926QuQAI,0014W000025FRl7QAG,FON-International Association,0034W00002DpofmQAB,a134W000009DZGIQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1SAUA0,a1I4W00000HFZpwUAH,000000314,,a154W00000926RDQAY,0014W000025FRl7QAG,2019-06-21,0,,0,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofmQAB,2020-06-20,2019-06-21,"<a href=""/0034W00002Dpofm"" target=""_blank"">Aaron Marsh</a>",-103,,false,Contact,2020-09-29,2020-07-20,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,,,,2020-06-20,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,45,,false,false,,,,0,0,0,,,,Student Membership,a1I4W00000HFZpwUAH,a154W00000926RDQAY,0014W000025FRl7QAG,FON-International Association,0034W00002DpofmQAB,a134W000009DZGIQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1SBUA0,a1I4W00000HFZpxUAH,000000315,,a154W00000926RDQAY,0014W000025FRl7QAG,2019-06-21,0,,0,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofmQAB,2020-06-20,2019-06-21,"<a href=""/0034W00002Dpofm"" target=""_blank"">Aaron Marsh</a>",-103,,false,Contact,2020-09-29,2020-07-20,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,,,,2020-06-20,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,45,,false,false,,,,0,0,0,,,,Student Membership,a1I4W00000HFZpxUAH,a154W00000926RDQAY,0014W000025FRl7QAG,FON-International Association,0034W00002DpofmQAB,a134W000009DZGIQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1SCUA0,a1I4W00000HFZpzUAH,000000316,,a154W00000926RDQAY,0014W000025FRl7QAG,2019-06-21,0,,0,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofmQAB,2020-06-20,2019-06-21,"<a href=""/0034W00002Dpofm"" target=""_blank"">Aaron Marsh</a>",-103,,false,Contact,2020-09-29,2020-07-20,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,,,,2020-06-20,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,45,,false,false,,,,0,0,0,,,,Student Membership,a1I4W00000HFZpzUAH,a154W00000926RDQAY,0014W000025FRl7QAG,FON-International Association,0034W00002DpofmQAB,a134W000009DZGIQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1TvUAK,a1I4W00000HFZqNUAX,000000301,,a154W00000926QzQAI,0014W000025FRlEQAW,2019-03-13,0,,0,,bill kelley,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpodmQAB,2019-06-30,2019-03-13,"<a href=""/0034W00002Dpodm"" target=""_blank"">William Jeffery</a>",-459,,false,Contact,2019-08-21,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,2019-05-08,,,2019-06-30,,William Jeffery,,,,,Expired,a1R4W000004PyfNUAS,,,false,,,false,3,1,350,,false,false,,,,0,0,0,,,,FON - National Membership,a1I4W00000HFZqNUAX,a154W00000926QzQAI,0014W000025FRlEQAW,FON-International Association,0034W00002DpodmQAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1S2UAK,a1I4W00000HFZqwUAH,000000304,,a154W00000926R6QAI,0014W000025FRkKQAW,2019-04-22,0,,0,,Bob Kelley,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpocXQAR,2020-04-21,2019-04-22,"<a href=""/0034W00002DpocX"" target=""_blank"">Kiki Symonds</a>",-163,,false,Contact,2020-05-22,2020-05-21,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,2019-05-08,,,2020-04-21,,Kiki Symonds,,,,,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,300,,false,false,,,,0,0,0,,,,Professional Membership,a1I4W00000HFZqwUAH,a154W00000926R6QAI,0014W000025FRkKQAW,FON-International Association,0034W00002DpocXQAR,a134W000009DZGIQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1S3UAK,,000000305,,a154W00000926R1QAI,0014W000025FRkKQAW,2019-04-25,0,,0,,Bob Kelley,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpocXQAR,2019-12-31,2019-04-25,"<a href=""/0034W00002DpocX"" target=""_blank"">Kiki Symonds</a>",-275,,false,Contact,2020-01-01,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,2019-05-08,,,2019-12-31,,Kiki Symonds,,,,,Expired,a1R4W000004PyfNUAS,,,false,,,true,1,1,45,,false,false,,,,0,0,0,,,a194W000009Mx8eQAC,State Chapter Membership,,a154W00000926R1QAI,0014W000025FRkKQAW,FON-International Association,0034W00002DpocXQAR,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,a194W000009Mx8eQAC
a1S4W000004D1S4UAK,a1I4W00000HFZrBUAX,000000306,,a154W00000926R6QAI,0014W000025FRkNQAW,2019-05-03,0,,0,,Test testting,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpodvQAB,2020-05-02,2019-05-03,"<a href=""/0034W00002Dpodv"" target=""_blank"">Nora Seidel</a>",-152,,false,Contact,2020-06-02,2020-06-01,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,2019-05-08,,,2020-05-02,,Nora Seidel,,,,,Expired,a1R4W000004PyfOUAS,,,false,,,true,2,1,390,,false,false,,,,0,0,0,,,a194W000009Mx8fQAC,Professional Membership,a1I4W00000HFZrBUAX,a154W00000926R6QAI,0014W000025FRkNQAW,FON-International Association,0034W00002DpodvQAB,a134W000009DZGIQA4,a1R4W000004PyfOUAS,,a194W000009Mx8fQAC
a1S4W000004D1S5UAK,a1I4W00000HFZrDUAX,000000307,,a154W00000926QvQAI,0014W000025FRkKQAW,2019-05-03,9,,10,,Bob Kelley,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpocXQAR,2020-12-31,2019-05-03,"<a href=""/0034W00002DpocX"" target=""_blank"">Kiki Symonds</a>",91,,false,Contact,,,false,true,false,false,false,false,false,a134W000009DZGNQA4,,2019-11-05,2019-05-08,,,2020-12-31,,Kiki Symonds,,,,,Active,a1R4W000004PyfNUAS,,,false,,,true,2,2,4166.67,,false,false,,,,9,10,0,2020-12-31,2020-01-01,a194W000009Mx8MQAS,Institutional Membership,a1I4W00000HFZrDUAX,a154W00000926QvQAI,0014W000025FRkKQAW,FON-International Association,0034W00002DpocXQAR,a134W000009DZGNQA4,a1R4W000004PyfNUAS,,a194W000009Mx8MQAS
a1S4W000004D1S6UAK,a1I4W00000HFZrFUAX,000000308,,a154W00000926QvQAI,0014W000025FRkKQAW,2019-05-03,0,,0,,Bob Kelley,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpocXQAR,2019-12-31,2019-05-03,"<a href=""/0034W00002DpocX"" target=""_blank"">Kiki Symonds</a>",-275,,false,Contact,2020-01-01,,false,false,false,true,false,false,false,a134W000009DZGNQA4,,,2019-05-08,,,2019-12-31,,Kiki Symonds,,,,,Expired,a1R4W000004PyfNUAS,,,false,,,true,1,1,1666.67,,false,false,,,,0,0,0,,,a194W000009Mx8HQAS,Institutional Membership,a1I4W00000HFZrFUAX,a154W00000926QvQAI,0014W000025FRkKQAW,FON-International Association,0034W00002DpocXQAR,a134W000009DZGNQA4,a1R4W000004PyfNUAS,,a194W000009Mx8HQAS
a1S4W000004D1S7UAK,a1I4W00000HFZrQUAX,000000311,,a154W00000926RDQAY,0014W000025FRkNQAW,2019-05-20,0,,0,,Babu Mumbai,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpodwQAB,2020-05-19,2019-05-20,"<a href=""/0034W00002Dpodw"" target=""_blank"">Babu Mumbai</a>",-135,,false,Contact,2020-06-19,2020-06-18,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,,,,2020-05-19,,Babu Mumbai,,,,,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,45,,false,false,,,,0,0,0,,,,Student Membership,a1I4W00000HFZrQUAX,a154W00000926RDQAY,0014W000025FRkNQAW,FON-International Association,0034W00002DpodwQAB,a134W000009DZGIQA4,a1R4W000004PyfOUAS,,
