Id,EventApi__Assignment__c,Name,EventApi__Event__c,EventApi__Account__c,EventApi__Contact__c,EventApi__Email__c,EventApi__Full_Name__c,EventApi__Is_Checked_In__c,EventApi__Is_Registered__c,EventApi__Preferred_Email__c,EventApi__Registration_Date__c,EventApi__Registration_Group__c,EventApi__Registration_Site_Url__c,EventApi__Sales_Order_Line__c,EventApi__Sales_Order__c,EventApi__Send_Notification__c,EventApi__Status__c,EventApi__Ticket_Type__c,EventApi__Registration_Total__c,EventApi__Contact_Created_by_System__c,EventApi__Invitation_Status__c,EventApi__Is_Invitation_Accepted__c,EventApi__Is_Invitation_Declined__c,EventApi__Is_Invitation_Not_Sent__c,EventApi__Is_Invitation_Sent__c,EventApi__Last_Invitation_Email_Sent__c,EventApi__Max_Guests_Allowed__c,EventApi__Refund_Requested__c,EventApi__Seat__c,EventApi__Send_Invitation_Email__c,EventApi__First_Name__c,EventApi__Last_Name__c,EventApi__Assigned_Guest_Ticket_Type__c,EventApi__Invitation_Source__c,Test_Engagement_Score__c,Event_Name__c,Event_NameDis__c,Ticket__c,EventApi__Assignment__r.Id,EventApi__Event__r.Id,EventApi__Account__r.Id,EventApi__Contact__r.Id,EventApi__Registration_Group__r.Id,EventApi__Sales_Order_Line__r.Id,EventApi__Sales_Order__r.Id,EventApi__Ticket_Type__r.Id,EventApi__Seat__r.Id,EventApi__Assigned_Guest_Ticket_Type__r.Id
a1W4W00000Aq8jBUAR,,000000531,a1Y4W000002r0boUAA,,0034W00002Dpog2QAB,nicholasmorgan@mailinator.com,Brant Morgan,false,false,bmorgan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVbUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nicholas,Morgan,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpog2QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jCUAR,,000000532,a1Y4W000002r0boUAA,,0034W00002DpodtQAB,dontucker@mailinator.com,Don Tucker,false,false,dontucker@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVcUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Don,Tucker,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpodtQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jDUAR,,000000533,a1Y4W000002r0boUAA,,0034W00002Dpog3QAB,miltonpena@mailinator.com,Milton Pena,false,false,miltonpena@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVdUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Milton,Pena,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpog3QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jEUAR,,000000534,a1Y4W000002r0boUAA,,0034W00002Dpog4QAB,mittiecastro@mailinator.com,Mittie Castro,false,false,mittiecastro@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVeUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Mittie,Castro,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpog4QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jFUAR,,000000535,a1Y4W000002r0boUAA,,0034W00002Dpog5QAB,nellpowell@mailinator.com,Nell Powell,false,false,nellpowell@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVfUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nell,Powell,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpog5QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jGUAR,,000000536,a1Y4W000002r0boUAA,,0034W00002Dpog6QAB,janewatson@mailinator.com,Jane Watson,false,false,janewatson@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVgUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jane,Watson,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpog6QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jHUAR,,000000537,a1Y4W000002r0boUAA,,0034W00002Dpog7QAB,evanward@mailinator.com,Evan Ward,false,false,evanward@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVhUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Evan,Ward,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpog7QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jIUAR,,000000538,a1Y4W000002r0boUAA,,0034W00002DpocZQAR,lilylindsey@mailinator.com,Lily Lindsey,false,false,lilylindsey@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umViUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lily,Lindsey,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpocZQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jJUAR,,000000539,a1Y4W000002r0boUAA,,0034W00002Dpog8QAB,jayarmstrong@mailinator.com,Jay Armstrong,false,false,jayarmstrong@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVjUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jay,Armstrong,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpog8QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jKUAR,,000000540,a1Y4W000002r0boUAA,,0034W00002Dpog9QAB,carolineperkins@mailinator.com,Caroline Perkins,false,false,carolineperkins@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVkUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Caroline,Perkins,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpog9QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jLUAR,,000000541,a1Y4W000002r0boUAA,,0034W00002DpogAQAR,samwilkins@mailinator.com,Sam Wilkins,false,false,samwilkins@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVlUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Sam,Wilkins,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogAQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jMUAR,,000000542,a1Y4W000002r0boUAA,,0034W00002DpogBQAR,coryreed@mailinator.com,Cory Reed,false,false,coryreed@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVmUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Cory,Reed,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogBQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jNUAR,,000000543,a1Y4W000002r0boUAA,,0034W00002DpogCQAR,coryshaw@mailinator.com,Cory Shaw,false,false,coryshaw@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVnUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Cory,Shaw,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogCQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jOUAR,,000000544,a1Y4W000002r0boUAA,,0034W00002DpogDQAR,bellenash@mailinator.com,Belle Nash,false,false,bellenash@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVoUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Belle,Nash,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogDQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jPUAR,,000000545,a1Y4W000002r0boUAA,,0034W00002DpogEQAR,clarencemassey@mailinator.com,Clarence Massey,false,false,clarencemassey@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVpUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Clarence,Massey,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogEQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jQUAR,,000000546,a1Y4W000002r0boUAA,,0034W00002DpogFQAR,coraklein@mailinator.com,Cora Klein,false,false,coraklein@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVqUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Cora,Klein,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogFQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jRUAR,,000000547,a1Y4W000002r0boUAA,,0034W00002DpogGQAR,edwardholmes@mailinator.com,Edward Holmes,false,false,edwardholmes@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVrUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Edward,Holmes,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogGQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jSUAR,,000000548,a1Y4W000002r0boUAA,,0034W00002DpogHQAR,alicelloyd@mailinator.com,Alice Lloyd,false,false,alicelloyd@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVsUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Alice,Lloyd,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogHQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jTUAR,,000000549,a1Y4W000002r0boUAA,,0034W00002DpogIQAR,elsieburns@mailinator.com,Elsie Burns,false,false,elsieburns@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVtUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Elsie,Burns,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogIQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jUUAR,,000000550,a1Y4W000002r0boUAA,,0034W00002DpogJQAR,gabrielschneider@mailinator.com,Gabriel Schneider,false,false,gabrielschneider@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVuUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Gabriel,Schneider,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogJQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jVUAR,,000000551,a1Y4W000002r0boUAA,,0034W00002DpogKQAR,carolinelewis@mailinator.com,Caroline Lewis,false,false,carolinelewis@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVvUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Caroline,Lewis,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogKQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jWUAR,,000000552,a1Y4W000002r0boUAA,,0034W00002DpogLQAR,annepratt@mailinator.com,Anne Pratt,false,false,annepratt@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVwUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Anne,Pratt,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogLQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jXUAR,,000000553,a1Y4W000002r0boUAA,,0034W00002DpogMQAR,harveyjordan@mailinator.com,Harvey Jordan,false,false,harveyjordan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVxUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Harvey,Jordan,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogMQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jYUAR,,000000554,a1Y4W000002r0boUAA,,0034W00002DpogNQAR,jamesowens@mailinator.com,James Owens,false,false,jamesowens@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVyUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,James,Owens,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogNQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jZUAR,,000000555,a1Y4W000002r0boUAA,,0034W00002DpogOQAR,deliacopeland@mailinator.com,Delia Copeland,false,false,deliacopeland@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVzUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Delia,Copeland,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogOQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jaUAB,,000000556,a1Y4W000002r0boUAA,,0034W00002DpogPQAR,deliaflores@mailinator.com,Delia Flores,false,false,deliaflores@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW0UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Delia,Flores,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogPQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jbUAB,,000000557,a1Y4W000002r0boUAA,,0034W00002DpogQQAR,elijahcurtis@mailinator.com,Elijah Curtis,false,false,elijahcurtis@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW1UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Elijah,Curtis,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogQQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jcUAB,,000000558,a1Y4W000002r0boUAA,,0034W00002DpogRQAR,mayevans@mailinator.com,May Evans,false,false,mayevans@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW2UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,May,Evans,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogRQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jdUAB,,000000559,a1Y4W000002r0boUAA,,0034W00002DpogSQAR,ricardonorris@mailinator.com,Ricardo Norris,false,false,ricardonorris@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW3UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Ricardo,Norris,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogSQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jeUAB,,000000560,a1Y4W000002r0boUAA,,0034W00002DpogTQAR,matildacarr@mailinator.com,Matilda Carr,false,false,matildacarr@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW4UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Matilda,Carr,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogTQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jfUAB,,000000561,a1Y4W000002r0boUAA,,0034W00002DpogUQAR,lucindaneal@mailinator.com,Lucinda Neal,false,false,lucindaneal@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW5UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lucinda,Neal,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogUQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jgUAB,,000000562,a1Y4W000002r0boUAA,,0034W00002DpogVQAR,lloydwelch@mailinator.com,Lloyd Welch,false,false,lloydwelch@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW6UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lloyd,Welch,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogVQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jhUAB,,000000563,a1Y4W000002r0boUAA,,0034W00002DpogWQAR,olaerickson@mailinator.com,Ola Erickson,false,false,olaerickson@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW7UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Ola,Erickson,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogWQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jiUAB,,000000564,a1Y4W000002r0boUAA,,,,Default Contact,false,false,,,,,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Not Sent,false,false,true,false,,,false,,false,,Default Contact,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jjUAB,,000000565,a1Y4W000002r0boUAA,,0034W00002DpogXQAR,adistaso@mailinator.com,Alisa DiStaso,false,false,adistaso@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW9UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Alisa,DiStaso,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogXQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jkUAB,,000000566,a1Y4W000002r0boUAA,,0034W00002DpogYQAR,welly@mailinator.com,Clifford Wellington,false,false,welly@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWAUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Clifford,Wellington,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogYQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jlUAB,,000000567,a1Y4W000002r0boUAA,,0034W00002DpogZQAR,lmyers@mailinator.com,Lisa Myers,false,false,lmyers@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWBUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lisa,Myers,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogZQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jmUAB,,000000568,a1Y4W000002r0boUAA,,0034W00002DpogaQAB,,Bob Goodman,false,false,,,,,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Not Sent,false,false,true,false,,,false,,false,Bob,Goodman,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogaQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jnUAB,,000000569,a1Y4W000002r0boUAA,,0034W00002DpogbQAB,kevinlandsman@mailinator.com,Kevin Landsman,false,false,kevinlandsman@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWDUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Kevin,Landsman,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogbQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8joUAB,,000000570,a1Y4W000002r0boUAA,,0034W00002DpogcQAB,carolnew@mailinator.com,Carol Newman,false,false,carolnew@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWEUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Carol,Newman,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogcQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jpUAB,,000000571,a1Y4W000002r0boUAA,,0034W00002DpogdQAB,jsmith@fonteva.com,Ivana Jacobs,false,false,ijacobs@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWFUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Julie,Smith,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogdQAB,,,,a1j4W00000SEaFxQAL,,
