Id,Name,OrderApi__Account__c,OrderApi__Auto_Send_Proforma_Invoice_Emails__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Campaign_Page__c,OrderApi__Cancelled_Date__c,OrderApi__Closed_Date__c,OrderApi__Closed_Status__c,OrderApi__Contact__c,OrderApi__Created_by_Customer__c,OrderApi__Customer_Link__c,OrderApi__Customer_Reference_Number__c,OrderApi__Date__c,OrderApi__Description__c,OrderApi__EPayment__c,OrderApi__End_Date__c,OrderApi__Entity__c,OrderApi__Has_Installments__c,OrderApi__Has_Subscription__c,OrderApi__Invoice_Date__c,OrderApi__Is_Active__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Closed__c,OrderApi__Is_Evergreen__c,OrderApi__Is_Invoiced__c,OrderApi__Is_Posted__c,OrderApi__Is_Recurring__c,OrderApi__Is_Scheduled__c,OrderApi__Is_Suspended__c,OrderApi__JSON_Data__c,OrderApi__Memo__c,OrderApi__Number_of_Installments__c,OrderApi__Payment_Gateway__c,OrderApi__Payment_Method__c,OrderApi__Payment_Terms__c,OrderApi__Posted_Date__c,OrderApi__Posting_Entity__c,OrderApi__Posting_Status__c,OrderApi__Preferred_Email__c,OrderApi__Proforma_Invoice_Email_Sent_Date__c,OrderApi__Proforma_Invoice_Email_Sent__c,OrderApi__Require_Payment_Method__c,OrderApi__Schedule_Frequency__c,OrderApi__Schedule_Status__c,OrderApi__Schedule_Type__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Source_Code__c,OrderApi__Start_Date__c,OrderApi__Status__c,OrderApi__Suspended_Date__c,OrderApi__Suspended_Reason__c,OrderApi__System_Refresh__c,OrderApi__Total__c,OrderApi__Valid_Payment_Method__c,OrderApi__Item_Count__c,OrderApi__Subscription_Lines__c,OrderApi__Subtotal__c,DonorApi__Acknowledged_Date__c,DonorApi__Acknowledgement_Method__c,DonorApi__Do_Not_Acknowledge__c,DonorApi__Forecast_Category__c,DonorApi__Forecasted_Amount__c,DonorApi__Forecasted_Close_Date__c,DonorApi__Gift_Match_Account__c,DonorApi__Gift_Match_Amount__c,DonorApi__Gift_Match_Contact__c,DonorApi__Gift_Matching_Company__c,DonorApi__Gift_Type__c,DonorApi__Grant_LOI_Submitted__c,DonorApi__Grant_Open_Date__c,DonorApi__Grant_Proposal_Deadline__c,DonorApi__Grant_Proposal_Response_Date__c,DonorApi__Grant_Proposal_Submitted__c,DonorApi__Grant_Term__c,DonorApi__Is_Acknowledged__c,DonorApi__Is_Won__c,DonorApi__Source__c,DonorApi__Stage__c,DonorApi__Tribute_Honoree__c,DonorApi__Tribute_Message__c,DonorApi__Tribute_Notification_City__c,DonorApi__Tribute_Notification_Country__c,DonorApi__Tribute_Notification_Email__c,DonorApi__Tribute_Notification_Method__c,DonorApi__Tribute_Notification_Phone__c,DonorApi__Tribute_Notification_Postal_Code__c,DonorApi__Tribute_Notification_State__c,DonorApi__Tribute_Notification_Street__c,DonorApi__Tribute_Notified__c,DonorApi__Tribute_Person_to_Notify__c,DonorApi__Tribute_Type__c,DonorApi__Tax_Deductible_Amount__c,OrderApi__Processing_Changes__c,OrderApi__Mass_Proforma_Email_Subject__c,OrderApi__Is_Pending_Payment__c,OrderApi__Due_Date__c,OrderApi__Encrypted_Id__c,OrderApi__Is_Proforma__c,OrderApi__Adjustment_Reason__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Credits_Applied__c,OrderApi__Credits_and_Adjustments__c,OrderApi__Generate_Installments__c,OrderApi__Is_Voided__c,OrderApi__Overall_Total__c,OrderApi__Paid_Date__c,OrderApi__Sales_Order_Status__c,OrderApi__Is_Open__c,OrderApi__Account__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Campaign_Page__r.Id,OrderApi__Contact__r.Id,OrderApi__EPayment__r.Id,OrderApi__Payment_Gateway__r.Id,OrderApi__Payment_Method__r.Id,OrderApi__Payment_Terms__r.Id,OrderApi__Source_Code__r.Id,DonorApi__Gift_Match_Account__r.Id,DonorApi__Gift_Match_Contact__r.Id
a1J4W00000CgFpbUAF,000002070,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,thXLo0fZZ3uogMSNta0RBunJ8NthPMpzUOWJ7V+p9DI=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpcUAF,000002071,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,UNKvkknLs+6t6rxwgDuDha0Nd984n4anUxOyrG3Tq1Y=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpdUAF,000002072,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,3gIOeFIFDxvKkAME+P4ucvxpgJXfrJS/buqvsDTk0Cs=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpeUAF,000002073,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,Hfesr+xvixxVV6J4Evb+M5YgvExCmru/DOWD904O1Pk=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpfUAF,000002074,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,AGtV7XTmbShmmzBODPjnmaJzmpE0JMjWPszyRxCXmvQ=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpgUAF,000002075,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,RsJTLyqTrRMzgOAam8OhrtGGKUfoENlMdMJlFjRJm5s=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFphUAF,000002076,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,47FWs4VNr7QJWrMk2JUw8flWEnUqZNQSjxo/Te58YX8=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpiUAF,000002077,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,Op7St5vMpm4ik4q92zFbu/EyKzSVKeG4MbVYBDvPS3Y=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpjUAF,000002078,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,wCY1eLU0L1gyOy5TZ5ClnjOM6GBy1WxCsZl2B7mFxbo=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpkUAF,000002079,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,VeeW0y/XKq5UZ1zLpoc56Ii4N4p1FuZ4v0LM9flPpnc=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFplUAF,000002080,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,CVVNDHKADzJHYq29G9kReZAjYwNjXl8zl05uacjmjoo=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpmUAF,000002081,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,PsB2c0N7tNnax8Js1syBPkypasq87bxGvjqA2m4umYk=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpnUAF,000002082,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,OrI4Nb5B8EhnKAT91yid/5o7gWBvwC3ItTHWUydGQ+I=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpoUAF,000002083,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,8aqkXP6J1IyZtNinb2ujw+YcQ/IjncW7Jfo73z/fWMc=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFppUAF,000002084,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,J154ageVciaXsF+neRtdm2oeLCyRQFttijo+HP/q2SM=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpqUAF,000002097,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,kGKjQGO9voZfxt/XbLYRpqfm31Crs3ZeqAFS/2s6alI=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFprUAF,000002085,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,gWD+Yx1PV62sH678Gzd0/9cnoqgMqxVdVtGMrtTHVJE=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpsUAF,000002086,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,NQ69aTvfZQX/MxbJMpvq7UOhI50w+GitGk84mD0ryks=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFptUAF,000002087,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,y5C+PM8QpAx6H8u+WvebKRnPOrA6OotX03qAGLFM+ug=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpuUAF,000002088,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,8VYtqXBvMWpdrIX/hCsvsmAcxT6xyecBwT/VKCCtMCE=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpvUAF,000002089,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,7ApLfkdZMX+6B1LPODmLT/IMMsypEysWyQVeK3BnjGA=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpwUAF,000002090,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,ehUgAKhEoB+LjUBR7dYBb5cY1uEw83CdACaxA56sMZA=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpxUAF,000002091,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,dNrr0gdoLz2apYiMbCDuL4ijuOCAOPEU1rK0ljXghdQ=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpyUAF,000002092,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,ieTATLSjWR+/f6lgQiYxu+VyYQtouVW6kbNxOGtnkIw=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFpzUAF,000002093,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,ZZYhPA1LWXzeXttHzT5MnFtcV7diI4pTWqRWF6mzm0U=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFq0UAF,000002094,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-11-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,h0h0J/eBN6bGgOB+JiDX3EBh3R/TJh09WDai9o/npcw=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
