Id,Name,External_Id__c,OrderApi__Receipt__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Balance_Due__c,OrderApi__Invoice_Customer_Link__c,OrderApi__Invoice_Due_Date__c,OrderApi__Invoice__c,OrderApi__Is_Refund__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Receipt_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__EPayment_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Item_Name__c,OrderApi__Sales_Order__c,Source_Code__c,OrderApi__Receipt__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,OrderApi__Receipt_Line__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a1D4W0000061uvvUAA,0000001412,244,a1E4W00000DtYBpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,true,,1,0,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,0,false,0,0,false,,0034W00002DpogBQAR,,,,,,,,,470,FON-International Association,a104W00000G3d1EQAR,,,,,,,,161,,,,
a1D4W0000061uvwUAA,0000001413,245,a1E4W00000DtYBpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,true,,1,40,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,40,false,0,40,false,,0034W00002DpogBQAR,,,,,,,,,470,FON-International Association,a104W00000G3d1EQAR,,,,,,,,161,,,,
a1D4W0000061uvxUAA,0000001414,246,a1E4W00000DtYBpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 3: Round Table,0,true,,1,0,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,0,false,0,0,false,,0034W00002DpogBQAR,,,,,,,,,470,FON-International Association,a104W00000G3d1EQAR,,,,,,,,161,,,,
a1D4W0000061uvyUAA,0000001415,247,a1E4W00000DtYBpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 4b: How to Lead and Follow,0,true,,1,0,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,0,false,0,0,false,,0034W00002DpogBQAR,,,,,,,,,470,FON-International Association,a104W00000G3d1EQAR,,,,,,,,161,,,,
a1D4W0000061uvzUAA,0000001416,248,a1E4W00000DtYBpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,true,,1,0,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,0,false,0,0,false,,0034W00002DpogBQAR,,,,,,,,,470,FON-International Association,a104W00000G3d1EQAR,,131,560,,,,,161,,,,
a1D4W0000061uw0UAA,0000001417,249,a1E4W00000DtYBpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S1QAI,Executive Reception & Dinner,25,true,,1,25,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,25,false,0,25,false,,0034W00002DpogBQAR,,,,,,,,,470,FON-International Association,a104W00000G3d1EQAR,,131,597,,,,,161,,,,
a1D4W0000061uw1UAA,0000001418,250,a1E4W00000DtYBpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,true,,1,15,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,15,false,0,15,false,,0034W00002DpogBQAR,,,,,,,,,470,FON-International Association,a104W00000G3d1EQAR,,131,598,,,,,161,,,,
a1D4W0000061uw2UAA,0000001419,251,a1E4W00000DtYBpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S6QAI,Season 6: A Step Ahead: Anticipating Change,0,true,,1,0,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,0,false,0,0,false,,0034W00002DpogBQAR,,,,,,,,,470,FON-International Association,a104W00000G3d1EQAR,,131,600,,,,,161,,,,
a1D4W0000061uw3UAA,0000001420,252,a1E4W00000DtYBpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,true,,1,0,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,0,false,0,0,false,,0034W00002DpogBQAR,,,,,,,,,470,FON-International Association,a104W00000G3d1EQAR,,131,602,,,,,161,,,,
a1D4W0000061uw4UAA,0000001421,253,a1E4W00000DtYBpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,true,,1,0,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,0,false,0,0,false,,0034W00002DpogBQAR,,,,,,,,,470,FON-International Association,a104W00000G3d1EQAR,,131,639,,,,,161,,,,
a1D4W0000061uw5UAA,0000001422,254,a1E4W00000DtYBpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Welcome Breakfast,0,true,,1,0,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,0,false,0,0,false,,0034W00002DpogBQAR,,,,,,,,,470,FON-International Association,a104W00000G3d1EQAR,,,,,,,,161,,,,
a1D4W0000061uw6UAA,0000001423,255,a1E4W00000DtYBpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Lunch,0,true,,1,0,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,0,false,0,0,false,,0034W00002DpogBQAR,,,,,,,,,470,FON-International Association,a104W00000G3d1EQAR,,,,,,,,161,,,,
a1D4W0000061v0kUAA,0000001711,256,a1E4W00000DtYDAUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,0,false,0,0,false,,0034W00002DpodbQAB,,,,,,,,,78,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,272,,,,
a1D4W0000061v0lUAA,0000001712,257,a1E4W00000DtYDBUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RsQAI,Socks,10,true,,1,10,Bremerton,Wesley Diaz,United States,98337,Washington,545 5th St,,,10,false,0,10,false,,0034W00002Dpof4QAB,,,,,,,,,79,FON-International Association,a104W00000G3d1EQAR,,152,562,,,,,147,,,,
a1D4W0000061v0mUAA,0000001713,258,a1E4W00000DtYDBUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Bremerton,Wesley Diaz,United States,98337,Washington,545 5th St,,,0,false,0,0,false,,0034W00002Dpof4QAB,,,,,,,,,79,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,147,,,,
a1D4W0000061v0nUAA,0000001714,259,a1E4W00000DtYDCUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Member Registration 2016 Conference,0,true,,1,200,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,,,200,false,0,200,false,,0034W00002DpofXQAR,,,,,,,,,80,FON-International Association,a104W00000G3d1EQAR,,,,,,,,179,,,,
a1D4W0000061v0oUAA,0000001715,260,a1E4W00000DtYDCUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Lunch,0,true,,1,0,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,,,0,false,0,0,false,,0034W00002DpofXQAR,,,,,,,,,80,FON-International Association,a104W00000G3d1EQAR,,,,,,,,179,,,,
a1D4W0000061v0pUAA,0000001716,261,a1E4W00000DtYDCUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,true,,1,0,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,,,0,false,0,0,false,,0034W00002DpofXQAR,,,,,,,,,80,FON-International Association,a104W00000G3d1EQAR,,,,,,,,179,,,,
a1D4W0000061v0qUAA,0000001717,262,a1E4W00000DtYDCUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 3: Round Table,0,true,,1,0,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,,,0,false,0,0,false,,0034W00002DpofXQAR,,,,,,,,,80,FON-International Association,a104W00000G3d1EQAR,,,,,,,,179,,,,
a1D4W0000061v0rUAA,0000001718,263,a1E4W00000DtYDCUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 4b: How to Lead and Follow,0,true,,1,0,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,,,0,false,0,0,false,,0034W00002DpofXQAR,,,,,,,,,80,FON-International Association,a104W00000G3d1EQAR,,,,,,,,179,,,,
a1D4W0000061v0sUAA,0000001719,264,a1E4W00000DtYDCUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S1QAI,Executive Reception & Dinner,25,true,,1,25,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,,,25,false,0,25,false,,0034W00002DpofXQAR,,,,,,,,,80,FON-International Association,a104W00000G3d1EQAR,,131,597,,,,,179,,,,
a1D4W0000061v0tUAA,0000001720,265,a1E4W00000DtYDCUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,true,,1,0,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,,,0,false,0,0,false,,0034W00002DpofXQAR,,,,,,,,,80,FON-International Association,a104W00000G3d1EQAR,,131,599,,,,,179,,,,
a1D4W0000061v0uUAA,0000001721,266,a1E4W00000DtYDCUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,true,,1,0,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,,,0,false,0,0,false,,0034W00002DpofXQAR,,,,,,,,,80,FON-International Association,a104W00000G3d1EQAR,,131,639,,,,,179,,,,
a1D4W0000061v0vUAA,0000001722,267,a1E4W00000DtYDDUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Sponsor Registration 2016 Conference,0,true,,1,150,KESTON,Belle Nash,United Kingdom,BR2 6AJ,,THE GARDEN HOUSE  WEST COMMON ROAD,,,150,false,0,150,false,,0034W00002DpogDQAR,,,,,,,,,81,FON-International Association,a104W00000G3d1EQAR,,,,,,,,163,,,,
a1D4W0000061v0wUAA,0000001723,268,a1E4W00000DtYDDUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Welcome Breakfast,0,true,,1,0,KESTON,Belle Nash,United Kingdom,BR2 6AJ,,THE GARDEN HOUSE  WEST COMMON ROAD,,,0,false,0,0,false,,0034W00002DpogDQAR,,,,,,,,,81,FON-International Association,a104W00000G3d1EQAR,,,,,,,,163,,,,
a1D4W0000061v0xUAA,0000001724,269,a1E4W00000DtYDDUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,true,,1,40,KESTON,Belle Nash,United Kingdom,BR2 6AJ,,THE GARDEN HOUSE  WEST COMMON ROAD,,,40,false,0,40,false,,0034W00002DpogDQAR,,,,,,,,,81,FON-International Association,a104W00000G3d1EQAR,,,,,,,,163,,,,
a1D4W0000061v0yUAA,0000001725,270,a1E4W00000DtYDDUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,true,,1,0,KESTON,Belle Nash,United Kingdom,BR2 6AJ,,THE GARDEN HOUSE  WEST COMMON ROAD,,,0,false,0,0,false,,0034W00002DpogDQAR,,,,,,,,,81,FON-International Association,a104W00000G3d1EQAR,,131,599,,,,,163,,,,
a1D4W0000061v0zUAA,0000001726,271,a1E4W00000DtYDDUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S6QAI,Season 6: A Step Ahead: Anticipating Change,0,true,,1,0,KESTON,Belle Nash,United Kingdom,BR2 6AJ,,THE GARDEN HOUSE  WEST COMMON ROAD,,,0,false,0,0,false,,0034W00002DpogDQAR,,,,,,,,,81,FON-International Association,a104W00000G3d1EQAR,,131,600,,,,,163,,,,
a1D4W0000061v10UAA,0000001727,272,a1E4W00000DtYDDUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,true,,1,0,KESTON,Belle Nash,United Kingdom,BR2 6AJ,,THE GARDEN HOUSE  WEST COMMON ROAD,,,0,false,0,0,false,,0034W00002DpogDQAR,,,,,,,,,81,FON-International Association,a104W00000G3d1EQAR,,131,602,,,,,163,,,,
a1D4W0000061v11UAA,0000001728,273,a1E4W00000DtYDDUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S3QAI,Season 7b: Minimizing Conflict in High Stress Situations,0,true,,1,0,KESTON,Belle Nash,United Kingdom,BR2 6AJ,,THE GARDEN HOUSE  WEST COMMON ROAD,,,0,false,0,0,false,,0034W00002DpogDQAR,,,,,,,,,81,FON-International Association,a104W00000G3d1EQAR,,131,603,,,,,163,,,,
a1D4W0000061v12UAA,0000001729,274,a1E4W00000DtYDDUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,true,,1,0,KESTON,Belle Nash,United Kingdom,BR2 6AJ,,THE GARDEN HOUSE  WEST COMMON ROAD,,,0,false,0,0,false,,0034W00002DpogDQAR,,,,,,,,,81,FON-International Association,a104W00000G3d1EQAR,,131,639,,,,,163,,,,
a1D4W0000061v13UAA,0000001730,275,a1E4W00000DtYDEUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926STQAY,Show off your association pride by sponsoring our annual conference at the silver level.,7500,true,,1,7500,Blaine,Chris Bennett,United States,98230,Washington,4407 Masterson Rd,,,7500,false,0,7500,false,,0034W00002DpofdQAB,,,,,,,,,82,FON-International Association,a104W00000G3d1EQAR,,,683,,,,,185,,,,
a1D4W0000061v5kUAA,0000002025,276,a1E4W00000DtYEdUAN,2016-11-28,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Oyster Bay,Max Foxworth,United States,,New York,45 Mccouns Ln,,,0,false,0,0,false,,0034W00002Dpof9QAB,,,,,,,,,363,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,154,,,,
a1D4W0000061v5lUAA,0000002026,277,a1E4W00000DtYEdUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Oyster Bay,Max Foxworth,United States,,New York,45 Mccouns Ln,,,0,false,0,0,false,,0034W00002Dpof9QAB,,,,,,,,,363,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,154,,,,
a1D4W0000061v5mUAA,0000002027,278,a1E4W00000DtYEeUAN,2015-04-20,true,a0o4W00000M5SknQAF,true,2115-04-20,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,46  HIGH STREET,,,25,false,0,25,false,,0034W00002DpofUQAR,,,,,,,,,364,FON-International Association,a104W00000G3d1EQAR,,155,609,,,,,176,,,,
a1D4W0000061v5nUAA,0000002028,279,a1E4W00000DtYEeUAN,2015-04-20,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,46  HIGH STREET,,,0,false,0,0,false,,0034W00002DpofUQAR,,,,,,,,,364,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,176,,,,
a1D4W0000061v5oUAA,0000002029,280,a1E4W00000DtYEeUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,46  HIGH STREET,,,0,false,0,0,false,,0034W00002DpofUQAR,,,,,,,,,364,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,176,,,,
a1D4W0000061v5pUAA,0000002030,281,a1E4W00000DtYEfUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGgQAO,a154W00000926S5QAI,Homecoming Game Ticket,100,true,,1,100,Draper,Nellie Jensen,United States,84020,Utah,138 East 12300 South,,,100,false,0,100,false,,0034W00002DpofZQAR,,,,,,,,,365,FON-International Association,a104W00000G3d1EQAR,,147,419,,,,,181,,,,
a1D4W0000061v5qUAA,0000002031,282,a1E4W00000DtYEgUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RnQAI,Fonteva Visor - Taupe/Orange,10,true,,1,10,Zurich,Barbara Francis,Switzerland,,,Dreikonigstrasse 26,,,10,false,0,10,false,,0034W00002DpofzQAB,,,,,,,,,366,FON-International Association,a104W00000G3d1EQAR,,152,608,,,,,211,,,,
a1D4W0000061v5rUAA,0000002032,283,a1E4W00000DtYEgUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Zurich,Barbara Francis,Switzerland,,,Dreikonigstrasse 26,,,0,false,0,0,false,,0034W00002DpofzQAB,,,,,,,,,366,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,211,,,,
a1D4W0000061v5sUAA,0000002033,284,a1E4W00000DtYEhUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926REQAY,Fonteva Fleece Vest,25,true,,1,25,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,25,false,0,25,false,,0034W00002DpodbQAB,,,,,,,,,367,FON-International Association,a104W00000G3d1EQAR,,152,568,,,,,272,,,,
a1D4W0000061v5tUAA,0000002034,285,a1E4W00000DtYEhUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,0,false,0,0,false,,0034W00002DpodbQAB,,,,,,,,,367,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,272,,,,
a1D4W0000061v5uUAA,0000002035,286,a1E4W00000DtYEiUAN,2015-06-22,true,a0o4W00000M5SknQAF,true,2015-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,25,Harrisonburg,Sam Flannigan,United States,22801,Virginia,406 West Ave,,,25,false,0,25,false,,0034W00002DpofGQAR,,,,,,,,,368,FON-International Association,a104W00000G3d1EQAR,,155,651,,,,,95,,,,
a1D4W0000061v5vUAA,0000002036,287,a1E4W00000DtYEiUAN,2015-06-22,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Harrisonburg,Sam Flannigan,United States,22801,Virginia,406 West Ave,,,0,false,0,0,false,,0034W00002DpofGQAR,,,,,,,,,368,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,95,,,,
a1D4W0000061v5wUAA,0000002037,288,a1E4W00000DtYEiUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Harrisonburg,Sam Flannigan,United States,22801,Virginia,406 West Ave,,,0,false,0,0,false,,0034W00002DpofGQAR,,,,,,,,,368,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,95,,,,
a1D4W0000061v5xUAA,0000002038,289,a1E4W00000DtYEjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RsQAI,Socks,10,true,,1,10,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,10,false,0,10,false,,0034W00002DpodbQAB,,,,,,,,,369,FON-International Association,a104W00000G3d1EQAR,,152,562,,,,,272,,,,
a1D4W0000061v5yUAA,0000002039,290,a1E4W00000DtYEjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,0,false,0,0,false,,0034W00002DpodbQAB,,,,,,,,,369,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,272,,,,
a1D4W0000061v5zUAA,0000002040,291,a1E4W00000DtYEkUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RtQAI,Polo Shirt,50,true,,1,50,Bethesda,Don Tucker,United States,20814,Maryland,4623 Rosedale Avenue,,,50,false,0,50,false,,0034W00002DpodtQAB,,,,,,,,,370,FON-International Association,a104W00000G3d1EQAR,,152,689,,,,,238,,,,
a1D4W0000061v60UAA,0000002041,292,a1E4W00000DtYElUAN,2014-10-14,true,a0o4W00000M5SknQAF,true,2015-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,225,Scottsdale,Eva Foxworth,United States,85258,Arizona,7868 E Via Marina,,,225,false,0,225,false,,0034W00002DpodrQAB,,,,,,,,,371,FON-International Association,a104W00000G3d1EQAR,,155,651,,,,,152,,,,
a1D4W0000061v61UAA,0000002042,293,a1E4W00000DtYElUAN,2014-10-14,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Scottsdale,Eva Foxworth,United States,85258,Arizona,7868 E Via Marina,,,0,false,0,0,false,,0034W00002DpodrQAB,,,,,,,,,371,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,152,,,,
a1D4W0000061v62UAA,0000002043,294,a1E4W00000DtYElUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Scottsdale,Eva Foxworth,United States,85258,Arizona,7868 E Via Marina,,,0,false,0,0,false,,0034W00002DpodrQAB,,,,,,,,,371,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,152,,,,
a1D4W0000061vApUAI,0000002669,295,a1E4W00000DtYGwUAN,2017-09-25,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Luzern,Genevieve Ball,Switzerland,,,Adligenswilerstrasse 39,,,0,false,0,0,false,,0034W00002DpofTQAR,,,,,,,,,133,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,175,,,,
a1D4W0000061vAqUAI,0000002670,296,a1E4W00000DtYGwUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Luzern,Genevieve Ball,Switzerland,,,Adligenswilerstrasse 39,,,0,false,0,0,false,,0034W00002DpofTQAR,,,,,,,,,133,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,175,,,,
a1D4W0000061vArUAI,0000002671,297,a1E4W00000DtYGxUAN,2017-09-25,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Bern,Marguerite Potter,Switzerland,,,Schutzenmattstrasse 11,,,0,false,0,0,false,,0034W00002DpofQQAR,,,,,,,,,134,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,172,,,,
