LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,HasOptedOutOfFax,DoNotCall,EmailBouncedReason,EmailBouncedDate,Jigsaw,IndividualId,PagesApi__Site__c,OrderApi__Annual_Engagement_Score__c,OrderApi__Assistant_Do_Not_Call__c,OrderApi__Assistant_Email_Opt_Out__c,OrderApi__Assistant_Email__c,OrderApi__Badges__c,OrderApi__Home_Do_Not_Call__c,OrderApi__Lifetime_Engagement_Score__c,OrderApi__Mobile_Do_Not_Call__c,OrderApi__Other_Do_Not_Call__c,OrderApi__Other_Email_Opt_Out__c,OrderApi__Other_Email__c,OrderApi__Outstanding_Credits__c,OrderApi__Personal_Email_Opt_Out__c,OrderApi__Personal_Email__c,OrderApi__Potential_Duplicate_Contacts__c,OrderApi__Preferred_Email_Type__c,OrderApi__Preferred_Phone_Type__c,OrderApi__Price_Rules_Usages__c,OrderApi__Sync_Address_Billing__c,OrderApi__Sync_Address_Shipping__c,OrderApi__Sync_Email__c,OrderApi__Sync_Phone__c,OrderApi__Work_Do_Not_Call__c,OrderApi__Work_Email_Opt_Out__c,OrderApi__Work_Email__c,OrderApi__Work_Phone__c,DonorApi__Active_Recurring_Gift__c,DonorApi__Auto_Calculate_Contact_Greetings__c,DonorApi__Auto_Calculate_Current_Ask_Amount__c,DonorApi__Current_Ask_Amount__c,DonorApi__Deceased__c,DonorApi__Default_Greeting_Type__c,DonorApi__Direct_Mail_Opt_Out__c,DonorApi__Do_Not_Solicit__c,DonorApi__First_Gift_Date__c,DonorApi__Formal_Greeting__c,DonorApi__Gift_Opportunities__c,DonorApi__Gifts_Outstanding__c,DonorApi__Gifts_Received__c,DonorApi__Include_in_Household_Greetings__c,DonorApi__Languages__c,DonorApi__Largest_Gift__c,DonorApi__Last_Gift_Amount__c,DonorApi__Last_Gift_Date__c,DonorApi__Personal_Greeting__c,DonorApi__Personal_Recognition_Name__c,DonorApi__Primary__c,DonorApi__Suffix__c,OrderApi__Privacy_Settings__c,PagesApi__Cookie_Usage_Accepted__c,OrderApi__Edit_Community_Company_Info__c,OrderApi__Preferred_Language__c,Errors,Id
Gray,Earl,,,,,,,,,,4401 Wilson Boulevard,Arlington,Virginia,22203,United States,38.880502,-77.113592,Address,(555) 263-3832,,,,,,egray@mailinator.com,Lead Barista,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,egray@mailinator.com,,Work,Work,,false,false,false,false,false,false,egray@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01JIAT
Test,Prashanth,,,,,,,,,,,,,,,,,,,,,,,,pudutha@fs.com,,,,,,,false,false,false,,,,,,200,false,false,,FON-Organizational Member Badge,false,200,false,false,false,,,false,pudutha@fs.com,,Personal,Mobile,"{""a1C6A0000031dOrUAI"":2}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01KIAT
U,Prashanth,,,,,,,,,,,,,,,,,,,,,,,,puduthatest@fs.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,puduthatest@fs.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01LIAT
JustTesting123,Janice,,,,,,,,,,,,,,,,,,,,,,,,justtesting123@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,justtesting123@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01MIAT
Perez,Mufasa,,,,,,,,,,,,,,,,,,,,,,,,claper87@gmail.com,,,,,,,false,false,false,,,,,,100,false,false,,FON-Individual Member Badge,false,100,false,false,false,,,false,claper87@gmail.com,,Personal,Mobile,"{""a1C6A000001Bn7cUAC"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01NIAT
McGill,Sharon,,,,,,,,,,,,,,,,,,,,,,,,samcgill65@yahoo.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,samcgill65@yahoo.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01OIAT
mcbewkson,hander,,,,,,,,,,,,,,,,,,,,,,,,ia@smokingleads.net,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,ia@smokingleads.net,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01PIAT
mcbewkson,hander,,,,,,,,,,,,,,,,,,,,,,,,international@smokingleads.net,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,international@smokingleads.net,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01QIAT
Zuniga,Maria,,,,,,,,,,,,,,,,,,,,,,,,mjuarez@fonteva.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,mjuarez@fonteva.com,,Personal,Mobile,"{""a1C3s000003oNfAEAU"":1,""a1C3s000003oNf7EAE"":1,""a1C3s000003oNf3EAE"":1,""a1C3s000003oNeyEAE"":1,""a1C3s000003oNf6EAE"":1,""a1C3s000003oNf9EAE"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01RIAT
Jones,Alfreda,,,,,,,,,,6530 Walnut Park Dr,Philadelphia,Pennsylvania,19120,United States,40.050449,-75.121693,Address,(267) 977-5243,,(267) 977-5243,,,,fredaj3@yahoo.com,Ms.,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,fredaj3@yahoo.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01SIAT
Patterson,Mason,,2020 Pennsylvania Ave,NW Washington,District of Columbia,20006,United States,,,,898 N Main St,Danielson,Connecticut,6239,United States,41.825882,-71.877409,Address,(317)-548-2258,,(317)-548-2258,,,,masonpatterson@mailinator.com,Senior Executive Vice President,,,,,,false,false,false,,,,,,0,false,false,,FON-Individual Member Badge,false,100,false,false,false,,,false,masonpatterson@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOaUAO"":1,""a1C1I000000DSQZUA4"":1}",false,false,false,false,false,false,masonpatterson@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01TIAT
Fields,Winifred,,898 N Main St,Danielson,Connecticut,6239,United States,,,,1042 N Forest Rd,Williamsville,New York,14221,United States,42.98534,-78.766945,Address,(974)-733-8066,,(974)-733-8066,,,,winifredfields@mailinator.com,Vice president,,,,,,false,false,false,,,,,,0,false,false,,,false,0,false,false,false,,,false,winifredfields@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOPUA4"":1,""a1C1I000000DSQWUA4"":3}",false,false,false,false,false,false,winifredfields@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01UIAT
Bowman,Patrick,,3245 Rosanna St,Las Vegas,Nevada,89117,United States,,,,1500 Kingsway Road,Baltimore,Maryland,21218,United States,39.344612,-76.591602,Address,(656)-221-2322,,(656)-221-2322,,,,patrickbowman@mailinator.com,,,,,,,false,false,false,,,,,,25,false,false,,FON-Annual Conference Attendee Badge,false,25,false,false,false,,,false,patrickbowman@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQ0UAO"":1,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSPxUAO"":1,""a1C1I000000DSPuUAO"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSPfUAO"":1}",false,false,true,true,false,false,patrickbowman@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01VIAT
Sparks,Jose,,Hallerstrasse 16,Bern,,,Switzerland,,,,Dreikonigstrasse 26,Zurich,,,Switzerland,47.366737888320145,8.535363031240928,Block,+41 10 480 6934,,+41 10 480 6934,,,,josesparks@mailinator.com,Deputy General Manager,,,,,,false,false,false,,,,,,0,false,false,,FON-Organizational Member Badge,false,0,false,false,false,,,false,josesparks@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQXUA4"":2,""a1C1I000000DSOPUA4"":1}",false,false,false,false,false,false,josesparks@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01WIAT
Curry,Alexander,,Schutzenmattstrasse 11,Bern,,,Switzerland,,,,Route de la Vignettz 46,Fribourg,,,Switzerland,46.79878374723644,7.144624613812941,Block,+41 81 909 1617,,+41 81 909 1617,,,,alexandercurry@mailinator.com,Deputy President,,,,,,false,false,false,,,,,,,false,false,,"FON-Company Admin,FON-Organizational Member Badge",false,,false,false,false,,,false,alexandercurry@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQXUA4"":2,""a1C1I000000DSOdUAO"":1}",false,false,false,false,false,false,alexandercurry@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01XIAT
Nguyen,Norman,,Schutzenmattstrasse 11,Bern,,,Switzerland,,,,Schutzenmattstrasse 11,Bern,,,Switzerland,46.953311860867814,7.440657649349577,Block,+41 47 843 8483,,+41 47 843 8483,,,,normannguyen@mailinator.com,Department Head,,,,,,false,false,false,,,,,,0,false,false,,FON-Organizational Member Badge,false,0,false,false,false,,,false,normannguyen@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQSUA4"":1,""a1C1I000000DSQXUA4"":2,""a1C1I000000DSOZUA4"":1}",false,false,false,false,false,false,normannguyen@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01YIAT
Curtis,William,,Schutzenmattstrasse 11,Bern,,,Switzerland,,,,Dreikonigstrasse 26,Zurich,,,Switzerland,47.366737888320145,8.535363031240928,Block,+41 40 253 1669,,+41 40 253 1669,,,,williamcurtis@mailinator.com,Chairman,,,,,,false,false,false,,,,,,100,false,false,,"FON-Individual Member Badge,FON-Organizational Member Badge",false,300,false,false,false,,,false,williamcurtis@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOQUA4"":1,""a1C1I000000DSQWUA4"":3,""a1C1I000000DSQJUA4"":1}",false,false,false,false,false,false,williamcurtis@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01ZIAT
Francis,Barbara,,Route de la Vignettz 46,Fribourg,,,Switzerland,,,,Dreikonigstrasse 26,Zurich,,,Switzerland,47.366737888320145,8.535363031240928,Block,+41 61 101 4608,,+41 61 101 4608,,,,barbarafrancis@mailinator.com,Section Head,,,,,,false,false,false,,,,,,,false,false,,FON-Organizational Member Badge,false,,false,false,false,,,false,barbarafrancis@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOZUA4"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSQIUA4"":1,""a1C1I000000DSQUUA4"":3,""a1C1I000000DSQTUA4"":1}",false,false,true,true,false,false,barbarafrancis@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01aIAD
Hernandez,Jose,,20544 US 23 N,Chillicothe,Ohio,45601,United States,,,,4931 Contec Dr,Lansing,Michigan,48910,United States,42.684568,-84.528277,Address,(590)-378-4568,,(590)-378-4568,,,,josehernandez@mailinator.com,Executive Director,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Individual Member Badge",false,125,false,false,false,,,false,josehernandez@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQXUA4"":1,""a1C1I000000DSPMUA4"":1,""a1C1I000000DSPKUA4"":1,""a1C1I000000DSPIUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSOVUA4"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSPDUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPOUA4"":1}",false,false,false,false,false,false,josehernandez@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01bIAD
Hernandez,Della,,60 Elvira Ave,Falmouth,Massachusetts,2540,United States,,,,4931 Contec Dr,Lansing,Michigan,48910,United States,42.684568,-84.528277,Address,(779)-325-4824,,(779)-325-4824,,,,dellahernandez@mailinator.com,Deputy General Manager,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,dellahernandez@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOPUA4"":1}",false,false,false,false,false,false,dellahernandez@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01cIAD
Morgan,Brant,,2020 Pennsylvania Ave,NW Washington,District of Columbia,20006,United States,,,,133 Beaver Creek Rd,Loysburg,Pennsylvania,16659,United States,40.159077,-78.379837,Address,(928)-761-2508,,(928)-761-2508,,,,bmorgan@mailinator.com,Senior Executive Vice President,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Individual Member Badge",false,125,false,false,false,,,false,bmorgan@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQZUA4"":1,""a1C1I000000DSPOUA4"":1,""a1C1I000000DSPMUA4"":1,""a1C1I000000DSPKUA4"":1,""a1C1I000000DSPIUA4"":1,""a1C1I000000DSOVUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPPUA4"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01dIAD
Turner,Timmy,,,,,,,,,,,,,,,,,,,,,,,,tturner@mailinator.com,,,,,,,false,false,false,,,,,,50,false,false,,FON-Donor Badge,false,50,false,false,false,,,false,tturner@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01eIAD
Miller,Mac,,,,,,,,,,,,,,,,,,,,,,,,mmiller@mailinator.com,,,,,,,false,false,false,,,,,,50,false,false,,FON-Donor Badge,false,50,false,false,false,,,false,mmiller@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01fIAD
Jeffery,William,,,,,,,,,,,,,,,,,,,,,,,,wjeffery@mailinator.com,,,,,2019-03-01,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,wjeffery@mailinator.com,,Personal,Mobile,"{""a1C6A000001D4zMUAS"":1,""a1C6A000001w9oeUAA"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01gIAD
Kelly,Jane,,,,,,,,,,,,,,,,,,,,,,,,jkelly@mailinator.com,,,,,2019-03-01,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,jkelly@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01hIAD
O'Connell,Ruth,,,,,,,,,,,,,,,,,,,,,,,,ruth.oconnell@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,ruth.oconnell@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01iIAD
Jefferson,Wanda,,,,,,,,,,,,,,,,,,,,,,,,wjefferson@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,wjefferson@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01jIAD
Gray,Felix,,,,,,,,,,,,,,,,,,,,,,,,fgray@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,fgray@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01kIAD
Fitzpatrick,Stacey,,,,,,,,,,,,,,,,,,,,,,,,sfitzpatrick@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,sfitzpatrick@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01lIAD
Nugget,Jim,,,,,,,,,,932 N Kenmore St,Arlington,Virginia,22201,United States,38.884071,-77.100456,Address,703-125-9878,,703-125-9878,,,,jnugget@mailinator.com,Administrative Assistant,,,,,,false,false,false,,,,,,,false,false,,"FON-Company Admin,FON-Company Manager,FON-Organizational Member Badge",false,,false,false,false,,,false,jnugget@mailinator.com,,Personal,Mobile,"{""a1C3s000003oNfAEAU"":1,""a1C3s000003oNf7EAE"":1,""a1C3s000003oNf3EAE"":1,""a1C6A000001Bn7ZUAS"":2,""a1C3s000003oNeyEAE"":1,""a1C3s000003oNf6EAE"":1,""a1C3s000003oNf9EAE"":1}",false,false,false,false,false,false,jnugget@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01mIAD
Burke,Mark,,,,,,,,,,,,,,,,,,,,,,,,mburke@mailinator.com,,,,,,,false,false,false,,,,,,50,false,false,,FON-Donor Badge,false,50,false,false,false,,,false,mburke@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01nIAD
Bieber,Gavin,,,,,,,,,,,,,,,,,,,,,,,,gbieber@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,gbieber@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01oIAD
Default Contact,Fonteva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01pIAD
Yancy,Jakov,,,,,,,,,,,,,,,,,,,,,,,,jyancy@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,jyancy@mailinator.com,,Personal,Mobile,"{""a1C6A000001xEPeUAM"":1,""a1C6A000001Bn7TUAS"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01qIAD
Jaffee,Brandon,,,,,,,,,,,,,,,,,,,,,,,,bjaffee@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,bjaffee@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01rIAD
Seidel,Nora,,,,,,,,,,,,,,,,,,,,,,,,nseidel@mailinator.com,,,,,,,false,false,false,,,,,,0,false,false,,,false,100,false,false,false,,,false,nseidel@mailinator.com,,Personal,Mobile,"{""a1C6A000001Bn7cUAC"":1,""a1C6A000001w9oeUAA"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01sIAD
Skinner,Letty,,,,,,,,,,,,,,,,,,,,,,,,lskinner@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,lskinner@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01tIAD
Symonds,Kiki,,,,,,,,,,,,,,,,,,,,,,,,kiki.symonds@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,kiki.symonds@mailinator.com,,Personal,Mobile,"{""a1C6A000001xEPeUAM"":1,""a1C6A000001Bn4wUAC"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01uIAD
Lupe,Vanessa,,,,,,,,,,,,,,,,,,,,,,,,vlupe@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,vlupe@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01vIAD
Watson,Marleen,,,,,,,,,,,,,,,,,,,,,,,,marleen.watson@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,marleen.watson@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01wIAD
Mumbai,Babu,,,,,,,,,,,,,,,,,,,,,,,,breeze_62@mailinator.com,,,,,,,false,false,false,,,,,,0,false,false,,,false,100,false,false,false,,,false,breeze_62@mailinator.com,,Personal,Mobile,"{""a1C6A000001x2Y3UAI"":1,""a1C6A000001Bn4tUAC"":1,""a1C6A000001xEPeUAM"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01xIAD
Townsend,Srini,,,,,,,,,,,,,,,,,,,,,,,,stownsend@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,stownsend@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01yIAD
MCann,Amber,,,,,,,,,,,,,,,,,,,,,,,,martysullivan42@mailinator.com,,,,,,,false,false,false,,,,,,100,false,false,,FON-Individual Member Badge,false,100,false,false,false,,,false,martysullivan42@mailinator.com,,Personal,Mobile,"{""a1C6A000001x2Y3UAI"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN01zIAD
Pokharel,Adhip,,,,,,,,,,,,,,,,,,,,,,,,apokharel@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,apokharel@mailinator.com,,Personal,Mobile,"{""a1C6A000001Bn2gUAC"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN020IAD
Barret,RJ,,,,,,,,,,,,,,,,,,,,,,,,barret@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,barret@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN021IAD
Salah,Mo,,,,,,,,,,,,,,,,,,,,,,,,salah@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,salah@mailinator.com,,Personal,Mobile,"{""a1C6A000001Bn7XUAS"":2}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN022IAD
Henry,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN023IAD
Ash,Bhakti,,,,,,,,,,,,,,,,,,,,,,,,bash@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,FON-Organizational Member Badge,false,,false,false,false,,,false,bash@mailinator.com,,Personal,Mobile,"{""a1C6A000001CkroUAC"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN024IAD
Tucker,Don,,1042 N Forest Rd,Williamsville,New York,14221,United States,,,,4623 Rosedale Avenue,Bethesda,Maryland,20814,United States,38.992979,-77.093205,Address,(120)-396-1018,,(120)-396-1018,,,,dontucker@mailinator.com,Vice President,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,dontucker@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSObUAO"":1,""a1C1I000000DSQDUA4"":1}",false,false,false,false,false,false,dontucker@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN025IAD
Pena,Milton,,28305 Sheeks Blvd,N Flat Rock,Michigan,48134,United States,,,,7868 E Via Marina,Scottsdale,Arizona,85258,United States,33.55317,-111.911306,Address,(259)-685-4782,,(259)-685-4782,,,,miltonpena@mailinator.com,Deputy President,,,,,,false,false,false,,,,,,25,false,false,,FON-Annual Conference Attendee Badge,false,25,false,false,false,,,false,miltonpena@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSQGUA4"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPIUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPDUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSQUUA4"":3}",false,false,true,true,false,false,miltonpena@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN026IAD
