Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,EventApi__Event__c,EventApi__Account__c,EventApi__Contact__c,EventApi__Email__c,EventApi__Full_Name__c,EventApi__Is_Checked_In__c,EventApi__Is_Registered__c,EventApi__Preferred_Email__c,EventApi__Registration_Date__c,EventApi__Registration_Group__c,EventApi__Registration_Site_Url__c,EventApi__Sales_Order_Line__c,EventApi__Sales_Order__c,EventApi__Send_Notification__c,EventApi__Status__c,EventApi__Ticket_Type__c,EventApi__Registration_Total__c,EventApi__Contact_Created_by_System__c,EventApi__Invitation_Status__c,EventApi__Is_Invitation_Accepted__c,EventApi__Is_Invitation_Declined__c,EventApi__Is_Invitation_Not_Sent__c,EventApi__Is_Invitation_Sent__c,EventApi__Last_Invitation_Email_Sent__c,EventApi__Max_Guests_Allowed__c,EventApi__Refund_Requested__c,EventApi__Seat__c,EventApi__Send_Invitation_Email__c,EventApi__First_Name__c,EventApi__Last_Name__c,EventApi__Assigned_Guest_Ticket_Type__c,EventApi__Invitation_Source__c,Test_Engagement_Score__c,Event_Name__c,Event_NameDis__c,Ticket__c,LastViewedDate,LastReferencedDate,EventApi__Event__r.Name,EventApi__Account__r.External_Id__c,EventApi__Contact__r.External_Id__c,EventApi__Registration_Group__r.External_Id__c,EventApi__Sales_Order_Line__r.External_Id__c,EventApi__Sales_Order__r.External_Id__c,EventApi__Ticket_Type__r.External_Id__c,EventApi__Seat__r.External_Id__c,EventApi__Assigned_Guest_Ticket_Type__r.External_Id__c
a1W4W00000A3E8fUAF,false,000000511,118,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VFQA1,nellieford@mailinator.com,Nellie Ford,false,false,nellieford@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVHUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nellie,Ford,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,140,,,,13,,
a1W4W00000A3E8gUAF,false,000000512,119,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VGQA1,amychristensen@mailinator.com,Amy Christensen,false,false,amychristensen@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVIUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Amy,Christensen,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,141,,,,13,,
a1W4W00000A3E8hUAF,false,000000513,120,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VHQA1,aaronmarsh@mailinator.com,Aaron Marsh,false,false,aaronmarsh@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVJUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Aaron,Marsh,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,142,,,,13,,
a1W4W00000A3E8iUAF,false,000000514,121,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VIQA1,randallschneider@mailinator.com,Randall Schneider,false,false,randallschneider@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVKUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Randall,Schneider,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,143,,,,13,,
a1W4W00000A3E8jUAF,false,000000515,122,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VJQA1,tomschultz@mailinator.com,Tom Schultz,false,false,tomschultz@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVLUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Tom,Schultz,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,179,,,,13,,
a1W4W00000A3E8kUAF,false,000000516,123,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VKQA1,lizziemullins@mailinator.com,Lizzie Mullins,false,false,lizziemullins@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVMUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lizzie,Mullins,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,180,,,,13,,
a1W4W00000A3E8lUAF,false,000000517,124,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8S8QAL,jeromebates@mailinator.com,Jerome Bates,false,false,jeromebates@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVNUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jerome,Bates,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,181,,,,13,,
a1W4W00000A3E9NUAV,false,000000555,125,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VtQAL,deliacopeland@mailinator.com,Delia Copeland,false,false,deliacopeland@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVzUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Delia,Copeland,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,5,,,,13,,
a1W4W00000A3E9OUAV,false,000000556,126,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VuQAL,deliaflores@mailinator.com,Delia Flores,false,false,deliaflores@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW0UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Delia,Flores,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,6,,,,13,,
a1W4W00000A3E9PUAV,false,000000557,127,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VvQAL,elijahcurtis@mailinator.com,Elijah Curtis,false,false,elijahcurtis@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW1UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Elijah,Curtis,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,7,,,,13,,
a1W4W00000A3E9QUAV,false,000000558,128,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VwQAL,mayevans@mailinator.com,May Evans,false,false,mayevans@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW2UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,May,Evans,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,8,,,,13,,
a1W4W00000A3E9RUAV,false,000000559,129,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VxQAL,ricardonorris@mailinator.com,Ricardo Norris,false,false,ricardonorris@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW3UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Ricardo,Norris,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,9,,,,13,,
a1W4W00000A3E9SUAV,false,000000560,130,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VyQAL,matildacarr@mailinator.com,Matilda Carr,false,false,matildacarr@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW4UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Matilda,Carr,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,10,,,,13,,
a1W4W00000A3E9TUAV,false,000000561,131,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VzQAL,lucindaneal@mailinator.com,Lucinda Neal,false,false,lucindaneal@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW5UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lucinda,Neal,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,11,,,,13,,
a1W4W00000A3E9UUAV,false,000000562,132,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:41.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8W0QAL,lloydwelch@mailinator.com,Lloyd Welch,false,false,lloydwelch@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW6UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lloyd,Welch,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,12,,,,13,,
a1W4W00000A3E9VUAV,false,000000563,133,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:41.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8W1QAL,olaerickson@mailinator.com,Ola Erickson,false,false,olaerickson@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW7UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Ola,Erickson,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,13,,,,13,,
a1W4W00000A3E9WUAV,false,000000564,134,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:41.000+0000,a1Y4W000002bRxuUAE,,,,Default Contact,false,false,,,,,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Not Sent,false,false,true,false,,,false,,false,,Default Contact,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,,,,,13,,
a1W4W00000A3E9XUAV,false,000000565,135,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:41.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8W2QAL,adistaso@mailinator.com,Alisa DiStaso,false,false,adistaso@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umW9UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Alisa,DiStaso,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,14,,,,13,,
a1W4W00000A3E9YUAV,false,000000566,136,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:41.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8W3QAL,welly@mailinator.com,Clifford Wellington,false,false,welly@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWAUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Clifford,Wellington,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,15,,,,13,,
a1W4W00000A3E9ZUAV,false,000000567,137,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:41.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8W4QAL,lmyers@mailinator.com,Lisa Myers,false,false,lmyers@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWBUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lisa,Myers,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,16,,,,13,,
a1W4W00000A3E9aUAF,false,000000568,138,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:41.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8W5QAL,,Bob Goodman,false,false,,,,,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Not Sent,false,false,true,false,,,false,,false,Bob,Goodman,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,17,,,,13,,
a1W4W00000A3E9bUAF,false,000000569,139,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:41.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8W6QAL,kevinlandsman@mailinator.com,Kevin Landsman,false,false,kevinlandsman@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWDUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Kevin,Landsman,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,18,,,,13,,
a1W4W00000A3E9cUAF,false,000000570,140,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:41.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8W7QAL,carolnew@mailinator.com,Carol Newman,false,false,carolnew@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWEUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Carol,Newman,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,19,,,,13,,
a1W4W00000A3E8mUAF,false,000000518,141,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VLQA1,jimneal@mailinator.com,Jim Neal,false,false,jimneal@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVOUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jim,Neal,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,182,,,,13,,
a1W4W00000A3E8nUAF,false,000000519,142,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VMQA1,davidtyler@mailinator.com,David Tyler,false,false,davidtyler@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVPUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,David,Tyler,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,183,,,,13,,
a1W4W00000A3E8oUAF,false,000000520,143,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VNQA1,matildasanchez@mailinator.com,Matilda Sanchez,false,false,matildasanchez@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVQUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Matilda,Sanchez,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,184,,,,13,,
a1W4W00000A3E8pUAF,false,000000521,144,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VOQA1,masonpatterson@mailinator.com,Mason Patterson,false,false,masonpatterson@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVRUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Mason,Patterson,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,227,,,,13,,
a1W4W00000A3E8qUAF,false,000000522,145,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VPQA1,winifredfields@mailinator.com,Winifred Fields,false,false,winifredfields@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVSUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Winifred,Fields,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,228,,,,13,,
a1W4W00000A3E8rUAF,false,000000523,146,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VQQA1,patrickbowman@mailinator.com,Patrick Bowman,false,false,patrickbowman@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVTUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Patrick,Bowman,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,229,,,,13,,
a1W4W00000A3E8sUAF,false,000000524,147,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VRQA1,josesparks@mailinator.com,Jose Sparks,false,false,josesparks@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVUUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jose,Sparks,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,230,,,,13,,
a1W4W00000A3E8tUAF,false,000000525,148,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8S0QAL,alexandercurry@mailinator.com,Alexander Curry,false,false,alexandercurry@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVVUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Alexander,Curry,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,231,,,,13,,
a1W4W00000A3E8uUAF,false,000000526,149,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VSQA1,normannguyen@mailinator.com,Norman Nguyen,false,false,normannguyen@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVWUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Norman,Nguyen,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,232,,,,13,,
a1W4W00000A3E8vUAF,false,000000527,150,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VTQA1,williamcurtis@mailinator.com,William Curtis,false,false,williamcurtis@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVXUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,William,Curtis,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,233,,,,13,,
a1W4W00000A3E9dUAF,false,000000571,151,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:41.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8W8QAL,jsmith@fonteva.com,Ivana Jacobs,false,false,ijacobs@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWFUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Julie,Smith,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,20,,,,13,,
a1W4W00000A3E9eUAF,false,000000572,152,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:41.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8W9QAL,tharry@mailinator.com,Trevor Harris,false,false,tharris@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWGUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Tom,Harry,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,21,,,,13,,
