Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Sales_Order__c,OrderApi__Account__c,OrderApi__Activation_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignments_Allowed__c,OrderApi__Assignments_Available__c,OrderApi__Auto_Assign_Account_Contacts__c,OrderApi__Auto_Assign_Contact__c,OrderApi__Auto_Assign_Rule__c,OrderApi__Auto_Assign__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Disable_Scheduling__c,OrderApi__Enable_Auto_Renew__c,OrderApi__End_Date__c,OrderApi__Entity__c,OrderApi__GL_Account__c,OrderApi__Is_Amendment__c,OrderApi__Is_Installment_Calculated__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Required_Package_Item__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax__c,OrderApi__Is_Valid__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Package_Item__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Required_Package_Items__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Shipping_Tracking_Number__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__System_Override__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total_Installment_Price__c,OrderApi__Total__c,EventApi__Attendee__c,EventApi__Event__c,EventApi__Schedule_Item__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ROEApi__Group_Registration_Key__c,DonorApi__Tax_Deductible_Amount__c,DonorApi__Write_In__c,ProgramApi__Program_Profile__c,ProgramApi__Program_Term__c,OrderApi__Do_Not_Collect_Payment__c,EventApi__Is_Required_Schedule_Item__c,OrderApi__Display_Item__c,OrderApi__Foreign_Key__c,OrderApi__Incomplete__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Subscription_Start_Date__c,OrderApi__Item_Tax_Percent__c,OrderApi__Parent_Is_Installment_Calculated__c,OrderApi__Parent_Total_Installment_Price__c,OrderApi__Parent_Total__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__AR_Account__c,OrderApi__Adjustment_Reason__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Credit_Note__c,OrderApi__Credits_Applied__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Line_Posted__c,OrderApi__Payment_Priority__c,OrderApi__Posted_Date__c,OrderApi__Credit_Memo__c,OrderApi__Item_Name__c,OrderApi__Overall_Total__c,Revenue_Category__c,Revenue_Subcategory__c,Program_Term_Is_Maintenance__c,OrderApi__Sales_Order__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__GL_Account__r.Name,OrderApi__Item_Class__r.Name,OrderApi__Item__r.External_Id__c,OrderApi__Package_Item__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Shipping_Method__r.Name,OrderApi__Subscription_Plan__r.Name,OrderApi__Subscription__r.External_Id__c,EventApi__Attendee__r.External_Id__c,EventApi__Event__r.Name,EventApi__Schedule_Item__r.External_Id__c,EventApi__Sponsor_Package__r.Name,EventApi__Ticket_Type__r.External_Id__c,ProgramApi__Program_Profile__r.Name,ProgramApi__Program_Term__r.Name,OrderApi__AR_Account__r.Name,OrderApi__Credit_Note__r.External_Id__c,OrderApi__Credit_Memo__r.Name
a1I4W00000H4K5pUAF,false,0000003084,816,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:03.000+0000,2020-09-28T06:19:03.000+0000,a1J4W00000CvxM3UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UqQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,Lunch,0,,,false,,1,0,0,,Zurich,Gary Flowers,Switzerland,,,,Dreikonigstrasse 26,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,pO4tso1R7XayueVv2N1dlMSHpupvUN,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Events,Other,false,36,62,FON-International Association,68,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K5qUAF,false,0000003085,644,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM3UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UqQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,Session 2a: Creative Brainstorming Methods,0,,,false,,1,0,0,,Zurich,Gary Flowers,Switzerland,,,,Dreikonigstrasse 26,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,36,62,FON-International Association,68,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K5rUAF,false,0000003086,645,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM3UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UqQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,Session 2b: Quality Assurance in Modern Organizations,0,,,false,,1,0,40,,Zurich,Gary Flowers,Switzerland,,,,Dreikonigstrasse 26,,,,40,false,false,0,0,40,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,36,62,FON-International Association,68,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K5sUAF,false,0000003087,646,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM3UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UqQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,Session 3: Round Table,0,,,false,,1,0,0,,Zurich,Gary Flowers,Switzerland,,,,Dreikonigstrasse 26,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,36,62,FON-International Association,68,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K5tUAF,false,0000003088,647,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM3UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UqQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,Session 4b: How to Lead and Follow,0,,,false,,1,0,0,,Zurich,Gary Flowers,Switzerland,,,,Dreikonigstrasse 26,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,36,62,FON-International Association,68,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K5uUAF,false,0000003089,648,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM3UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UqQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjqAQAQ,Executive Reception & Dinner,25,,,false,a1C4W000006w79JUAQ,1,0,25,,Zurich,Gary Flowers,Switzerland,,,,Dreikonigstrasse 26,,,,25,false,false,0,0,25,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,36,62,FON-International Association,68,1000 - Cash,conf2-Schedule Class,436,,,326,,,,,,,,,,,,,,
a1I4W00000H4K5vUAF,false,0000003090,649,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM3UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UqQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjqKQAQ,Networking Breakfast,15,,,false,a1C4W000006w79KUAQ,1,0,15,,Zurich,Gary Flowers,Switzerland,,,,Dreikonigstrasse 26,,,,15,false,false,0,0,15,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,36,62,FON-International Association,68,1000 - Cash,conf2-Schedule Class,437,,,327,,,,,,,,,,,,,,
a1I4W00000H4K5wUAF,false,0000003091,650,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM3UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UqQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjqHQAQ,Season 5: Managing Complex Projects,0,,,false,a1C4W000006w79LUAQ,1,0,0,,Zurich,Gary Flowers,Switzerland,,,,Dreikonigstrasse 26,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,36,62,FON-International Association,68,1000 - Cash,conf2-Schedule Class,438,,,328,,,,,,,,,,,,,,
a1I4W00000H4K5xUAF,false,0000003092,651,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM3UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UqQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjqFQAQ,Season 6: A Step Ahead: Anticipating Change,0,,,false,a1C4W000006w79MUAQ,1,0,0,,Zurich,Gary Flowers,Switzerland,,,,Dreikonigstrasse 26,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,36,62,FON-International Association,68,1000 - Cash,conf2-Schedule Class,439,,,329,,,,,,,,,,,,,,
a1I4W00000H4K5yUAF,false,0000003093,652,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM3UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UqQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjqMQAQ,Closing Keynote,0,,,false,a1C4W000006w79QUAQ,1,0,0,,Zurich,Gary Flowers,Switzerland,,,,Dreikonigstrasse 26,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,36,62,FON-International Association,68,1000 - Cash,conf2-Schedule Class,472,,,333,,,,,,,,,,,,,,
a1I4W00000H4K5zUAF,false,0000003094,653,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM3UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UqQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjqLQAQ,Golf Tournament,175,,,false,a1C4W000006w79RUAQ,1,0,175,,Zurich,Gary Flowers,Switzerland,,,,Dreikonigstrasse 26,,,,175,false,false,0,0,175,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,36,62,FON-International Association,68,1000 - Cash,conf2-Schedule Class,473,,,358,,,,,,,,,,,,,,
a1I4W00000H4K60UAF,false,0000003095,654,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM4UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UrQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,Non Member Registration,0,,,false,,1,0,300,,Zurich,Linnie Simon,Switzerland,,,,Stauffacherstrasse 60,,,,300,false,false,0,0,300,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Registration,false,37,62,FON-International Association,83,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K61UAF,false,0000003096,655,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM4UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UrQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,Lunch,0,,,false,,1,0,0,,Zurich,Linnie Simon,Switzerland,,,,Stauffacherstrasse 60,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,37,62,FON-International Association,83,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K62UAF,false,0000003097,656,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM4UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UrQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,Session 2a: Creative Brainstorming Methods,0,,,false,,1,0,0,,Zurich,Linnie Simon,Switzerland,,,,Stauffacherstrasse 60,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,37,62,FON-International Association,83,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K63UAF,false,0000003098,657,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM4UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UrQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,Session 2b: Quality Assurance in Modern Organizations,0,,,false,,1,0,40,,Zurich,Linnie Simon,Switzerland,,,,Stauffacherstrasse 60,,,,40,false,false,0,0,40,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,37,62,FON-International Association,83,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K64UAF,false,0000003099,658,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM4UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UrQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjq8QAA,Session 4a: Building Successful Teams,0,,,false,a1C4W000006w79IUAQ,1,0,0,,Zurich,Linnie Simon,Switzerland,,,,Stauffacherstrasse 60,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,37,62,FON-International Association,83,1000 - Cash,conf2-Schedule Class,435,,,325,,,,,,,,,,,,,,
a1I4W00000H4K65UAF,false,0000003100,659,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM4UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UrQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjqMQAQ,Closing Keynote,0,,,false,a1C4W000006w79QUAQ,1,0,0,,Zurich,Linnie Simon,Switzerland,,,,Stauffacherstrasse 60,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,37,62,FON-International Association,83,1000 - Cash,conf2-Schedule Class,472,,,333,,,,,,,,,,,,,,
a1I4W00000H4K66UAF,false,0000003101,660,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:02.000+0000,2020-09-28T06:19:02.000+0000,a1J4W00000CvxM4UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UrQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjqLQAQ,Golf Tournament,175,,,false,a1C4W000006w79RUAQ,1,0,175,,Zurich,Linnie Simon,Switzerland,,,,Stauffacherstrasse 60,,,,175,false,false,0,0,175,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,37,62,FON-International Association,83,1000 - Cash,conf2-Schedule Class,473,,,358,,,,,,,,,,,,,,
a1I4W00000H4K67UAF,false,0000003102,1608,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxM5UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UsQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDfQAM,a154W000008mjqYQAQ,User Group Ticket,20,,,false,a1C4W000006w78uUAA,1,0,20,,Luzern,Daniel Fields,Switzerland,,,,Adligenswilerstrasse 39,,,,20,false,false,0,0,20,,,,,,,0,,,,false,false,false,xeV03LPcw81VzYKDpcE5IOUFrd4pG2,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Events,Registration,false,38,62,FON-International Association,84,1000 - Cash,sim3-Ticket Class,324,,,323,,,,,,,,,,,,,,
a1I4W00000H4K68UAF,false,0000003103,1609,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxM6UAJ,0014W000021fm14QAA,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UtQAL,false,false,,Account,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDbQAM,a154W000008mjqEQAQ,Homecoming Game Ticket,100,,,false,a1C4W000006w78tUAA,1,0,100,,,Jacob Brown,,,,,,,,,100,false,false,0,0,100,,,,,a1j4W00000RiPm7QAF,,0,,,,false,false,false,Ii2LZdKBRqocEs9kXl6F4exvwOQupS,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Events,Registration,false,39,62,FON-International Association,85,1000 - Cash,hc1-Ticket Class,323,,,322,,,,,,,,,19,,,,,
a1I4W00000H4K69UAF,false,0000003104,1610,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxM7UAJ,0014W000021fm1QQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UuQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,VIP,0,,,false,,1,0,400,,Luzern,Cordelia Clarke,Switzerland,,,,Adligenswilerstrasse 39,,,,400,false,false,0,0,400,,,,,,,0,,,,false,false,false,fSFjYZLHBoI46ZQoFfjhZ5yg6d49jA,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Events,Registration,false,40,63,FON-International Association,86,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K6AUAV,false,0000003105,1611,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxM7UAJ,0014W000021fm1QQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UuQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,Welcome Breakfast,0,,,false,,1,0,0,,Luzern,Cordelia Clarke,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,CP8Pz7eIm5BemlAYe9Ny6ApBW5OXv1,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Events,Other,false,40,63,FON-International Association,86,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K6BUAV,false,0000003106,1612,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxM7UAJ,0014W000021fm1QQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UuQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,Session 3: Round Table,0,,,false,,1,0,0,,Luzern,Cordelia Clarke,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,cjdms0h6alGjqNVT17XfzUYPDrnGMW,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Events,Other,false,40,63,FON-International Association,86,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K6CUAV,false,0000003107,1613,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxM7UAJ,0014W000021fm1QQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UuQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,,,Session 4b: How to Lead and Follow,0,,,false,,1,0,0,,Luzern,Cordelia Clarke,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,iqG6CRQL8DODuZmiQiGWPYG3nf13hI,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Events,Other,false,40,63,FON-International Association,86,1000 - Cash,,,,,,,,,,,,,,,,,,,
a1I4W00000H4K6DUAV,false,0000003108,1614,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxM7UAJ,0014W000021fm1QQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UuQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjq8QAA,Session 4a: Building Successful Teams,0,,,false,a1C4W000006w79IUAQ,1,0,0,,Luzern,Cordelia Clarke,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,ElgiNUJg3DOgL6mAaeTN7yzSMLD7Lk,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Events,Other,false,40,63,FON-International Association,86,1000 - Cash,conf2-Schedule Class,435,,,325,,,,,,,,,,,,,,
a1I4W00000H4K6EUAV,false,0000003109,1615,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxM7UAJ,0014W000021fm1QQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UuQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjqFQAQ,Season 6: A Step Ahead: Anticipating Change,0,,,false,a1C4W000006w79MUAQ,1,0,0,,Luzern,Cordelia Clarke,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,gow25Tcb6fAa8gbJJn2WduICxoGMOJ,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Events,Other,false,40,63,FON-International Association,86,1000 - Cash,conf2-Schedule Class,439,,,329,,,,,,,,,,,,,,
a1I4W00000H4K6FUAV,false,0000003110,1616,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxM7UAJ,0014W000021fm1QQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UuQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjqGQAQ,Season 7a: Maximizing ROI,0,,,false,a1C4W000006w79OUAQ,1,0,0,,Luzern,Cordelia Clarke,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,ETLMIKomGxTbL2fwWtFeLGaSZHigmh,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Events,Other,false,40,63,FON-International Association,86,1000 - Cash,conf2-Schedule Class,470,,,331,,,,,,,,,,,,,,
a1I4W00000H4K6GUAV,false,0000003111,1617,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxM7UAJ,0014W000021fm1QQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UuQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDYQA2,a154W000008mjqCQAQ,Season 7b: Minimizing Conflict in High Stress Situations,0,,,false,a1C4W000006w79PUAQ,1,0,0,,Luzern,Cordelia Clarke,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,r0aaop7dCaTR2QR5GKWvTSjDVYIQ9K,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Events,Other,false,40,63,FON-International Association,86,1000 - Cash,conf2-Schedule Class,471,,,332,,,,,,,,,,,,,,
